"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC106899931",178.224884892935,1.1761723784278,0.108274530564111,1.65017959071955e-29,2.64969336881838e-25
"BORCS8",112.69809000403,-2.15228698884216,0.264873264959795,6.85834320561413e-17,5.50622084262731e-13
"LOC106900582",131.426146270427,1.5620865459532,0.224779511005332,9.96393282280064e-14,5.33302897785699e-10
"LOC106900021",4871.83191619297,-0.448364894689022,0.061396860678433,1.48954382391786e-13,5.97940129516226e-10
"HSD17B2",11.8644824023563,2.60082510478492,0.374435422071386,3.44830961108575e-13,1.10739014850408e-09
"PYCRL",485.438271852393,-0.863100574785048,0.128991434051567,1.34648424075878e-12,3.60341624231062e-09
"CYBA",1086.63941600572,-0.871555436917321,0.134995470471111,6.15579720256244e-12,1.41205193830779e-08
"RPS12",3572.5938839862,-1.14767851463219,0.188200594836338,1.42002348856116e-11,2.85016464447831e-08
"LOC106896212",149.310733519656,-1.01791708682248,0.172881326855087,8.94280788523272e-11,1.59549629125758e-07
"PSMB2",1590.76881287647,-0.526607400384387,0.0850684844111208,2.38724553862177e-10,3.83320016136497e-07
"GINS2",279.518088293303,-0.703717210492432,0.124943047706496,2.91658067255169e-09,4.25741235083296e-06
"DPEP1",8.45594742152936,2.47255281704164,0.45533120571443,3.38210351209548e-09,4.5255363411431e-06
"PLBD2",966.024744842011,-0.700831176151004,0.125950287582388,4.34454848074427e-09,5.36618576579314e-06
"LOC106899618",108.003874878036,-2.03617876397689,0.419171095489999,3.62283082163245e-08,4.15512817878231e-05
"LOC106890715",499.960111704191,0.961383088470976,0.210272276214423,1.04234000932605e-07,0.000111579023531656
"CDH3",375.658070325091,1.86832214465533,0.421813658830065,1.18158510828623e-07,0.00011857945052345
"CDK10",883.754637224583,0.315601616963497,0.061976611133045,1.49481649508983e-07,0.000141189814480337
"CSPG5",1393.22922047348,-0.537433669280184,0.11969543319888,6.65134926129618e-07,0.00059333730604796
"LOC106887030",106.839851354994,-0.727403733038772,0.183862446931934,1.24042053048509e-06,0.00104828591884206
"FBXO39",15.8739365643286,1.23361682204668,0.550167142942886,5.7770484438922e-06,0.00463810334317885
"LOC106897801",195.987290526776,-0.625013246322662,0.227601853680487,8.95373449346099e-06,0.00684619594102396
"ARY2",830.855185359785,-0.415138472557275,0.157924025186217,1.35565407459796e-05,0.00989442612537247
"CENPN",119.285105765197,-0.666811312231192,0.305463736530784,1.60533170658966e-05,0.0107408521809923
"VPS9D1",642.316792965629,0.376732125986053,0.150765825100745,1.60540855915685e-05,0.0107408521809923
"CKAP2",38.0567861030076,-0.794961036351125,0.462045887191942,2.07481024779675e-05,0.013326091259549
"LOC106900107",762.114162249401,-0.337431934878245,0.151118504983269,2.24820862179281e-05,0.0133701799407878
"LOC106900280",40.7389079057594,-1.14549152259443,0.968045773405962,2.24747860355033e-05,0.0133701799407878
"STC1",622.443827005773,-0.788408776801594,0.515358569235734,2.6344812321992e-05,0.015107808980508
"UTRN",1963.06714147951,0.28127658636774,0.14721263167148,3.37312117064619e-05,0.0186766229782986
"LOC106894287",79.7176766797618,-0.505137550993737,0.33235436950865,5.14613772243271e-05,0.0275438444697007
"LOC106902656",118.744156847177,-0.560128091292617,0.429652579734599,5.7895410008467e-05,0.0299879547905147
"SUSD2",16.7313745869767,-0.393671053467941,0.915685257860287,8.85848889124858e-05,0.0444502362896183
"EXOSC6",57.4247119359133,-0.489986246196843,0.493707754683862,9.84213090537593e-05,0.0465773458184237
"LOC106896221",1093.81633873288,0.349087319965566,0.274630411094447,9.92832790951078e-05,0.0465773458184237
"LGALS1",139.676674341019,-0.378800916849206,0.308628819732584,0.00010152625668835,0.0465773458184237
