"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"RPS12",5257.17596584598,-1.02730416338907,0.12906921557654,9.77400779671223e-17,1.60635818138965e-12
"CMIP",857.93711147936,1.08162664343173,0.152687244629268,5.61625259029671e-14,3.57643587383193e-10
"CDK10",803.974275606233,0.520563554303074,0.0702909835259659,6.52832833677869e-14,3.57643587383193e-10
"LOC106900149",449.787110823056,0.83229025336441,0.116913033022869,1.64267622146826e-13,6.74934592495773e-10
"LOC106898934",541.316759060857,-1.40547870238856,0.218145657218724,3.13181943246131e-13,1.02942904745003e-09
"LOC106900107",1363.68675270864,-0.470746052925571,0.0659660301951933,5.43152959514964e-13,1.48778648160474e-09
"KLHDC4",1636.11354691935,-0.459801537698361,0.069171526055992,1.6764359340438e-11,3.93603208228713e-08
"LOC106890715",486.527205045514,1.06382083128725,0.175911127615007,6.12635074065783e-11,1.25858218028389e-07
"PLBD2",2428.24130733144,-0.641866149764572,0.103363380041594,1.7509971184041e-10,3.19751529344126e-07
"LOC106896212",90.0962297619367,-0.955818447773116,0.165313260335738,5.60033135150687e-10,9.20414457620154e-07
"LOC106901071",12.6892531394299,-2.65075894861518,0.579870695386849,7.32627560503059e-10,1.09461217789707e-06
"CENPN",188.160670043828,-1.02147653404265,0.183305135000665,1.2811131012974e-09,1.7545911516519e-06
"LOC106897801",345.307107452007,-0.95416594073692,0.169900180980728,1.46918575324944e-09,1.85738983497343e-06
"GINS2",361.393777954324,-0.804629797008216,0.140302974040964,1.58502986377407e-09,1.86071184365192e-06
"PSMB2",1897.34095532286,-0.473700310609807,0.0819217719014227,3.25526196565852e-09,3.56668202703985e-06
"LOC106891556",52.1363515064432,1.1561530798693,0.22188187889003,3.70878669082358e-09,3.80961932898035e-06
"ISYNA1",2893.99055053909,-0.859724280699887,0.15656260958717,4.82344202744851e-09,4.66313351300684e-06
"LOC106900021",5358.86129842804,-0.450309190989491,0.0809078998430571,9.54510939506998e-09,8.71521516155418e-06
"FOXF1",50.8382916259649,1.37331596979906,0.328265356732259,4.53168578172393e-08,3.9199082011912e-05
"LOC106899438",148.977335660797,-0.944973834799777,0.198094695908231,1.07968502307852e-07,8.87231167714776e-05
"LOC106898254",594.323615629236,-0.56479054984088,0.124433753706042,6.97728496023146e-07,0.000546055611054305
"LOC106887179",177.179304109764,-1.18392262727457,0.324668131476264,8.32844113447274e-07,0.000599017589372858
"LOC106900301",81.3702040600942,-0.812895930619041,0.186636517379131,8.38296596019212e-07,0.000599017589372858
"ZNF469",865.879260714279,-0.776867030740829,0.17897376696519,9.77800295218315e-07,0.000669589493829708
"LOC106896736",2024.28470765826,0.784958600343289,0.186622225138518,1.39828268091946e-06,0.00091923103443645
"LOC106889181",949.667364602454,-1.29869694624972,0.461658220740694,1.63973265667017e-06,0.00103650023893747
"BORCS8",97.1789549638578,-1.07640487012822,0.306231448816229,2.00371961494761e-06,0.00117611185255943
"CPA6",28.7970717312122,-1.64100456225441,0.943358614922944,1.96897651243829e-06,0.00117611185255943
"LOC106900582",226.896980472988,0.910610184454094,0.240209385030999,2.4994794588769e-06,0.00141651534160834
"EXOSC6",106.022144365977,-0.890934336511997,0.236647275952902,2.84341374742188e-06,0.00155771683129595
"CDH1-like",618.961577226513,0.676599020250521,0.17533304010014,3.95766885407736e-06,0.00209820282634714
"RTN4",20815.2431617512,0.121394461366765,0.0414574294383259,8.14416436011975e-06,0.00418279191433025
"RAB11B",8770.31260832072,0.148439886425503,0.0634740828970543,8.60765047765533e-06,0.00428687077576561
"LOC106887833",122.47412341989,0.707657103363765,0.209705800845707,9.69505645432868e-06,0.00468641920079094
"APRT",1582.22663535544,0.307487212151132,0.120177211774713,1.2470917682119e-05,0.00585598663158931
"COL6A6",573.560976219501,-0.949393352004321,0.663899680265552,2.31218937943439e-05,0.0105557867919456
"TMEM132D",111.404636305526,0.713251911802257,0.260091499252099,2.63161672629349e-05,0.0113817423412194
"ADAM12",242.05439795947,-0.862410372847778,0.361479483723176,2.56452377022792e-05,0.0113817423412194
"NEURL1B",2963.45869595711,-0.437919354734031,0.16567722196148,2.85767717049951e-05,0.0117414810742899
"LOC106896412",46.0520314073777,0.795811319519673,0.314726398402219,2.80472009958635e-05,0.0117414810742899
"LOC106891455",536.071646102813,-0.708609052987718,0.973572502978465,2.93440315818923e-05,0.0117626624158146
"RNF150",282.025500480902,-0.383519732303542,0.158426903556499,3.47297400206825e-05,0.0132742759157461
"IL13RA1",726.507987412398,-0.446546783517836,0.174490535805903,3.47303842030472e-05,0.0132742759157461
"LOC106902631",1545.91024380248,-0.413221732564948,0.170167939402038,3.96796493150198e-05,0.01449188969983
"C1QTNF6",275.631299148265,-0.707692377523205,0.286327723522828,3.92422282591065e-05,0.01449188969983
"LOC106896067",200.414380579531,0.531377228099019,0.217991986661769,5.04284223558528e-05,0.0180171982917053
"RASAL2",966.934336992967,-0.240843619222186,0.131004008734839,5.85424106703639e-05,0.0204711599865411
"COL1A1",6700.11812460313,-0.802198877797907,0.488648528456538,5.99150640692693e-05,0.0205146682912175
"LOC106898979",16.0444768907421,-0.762060454310979,0.602398922953525,6.45577170027116e-05,0.0216531852844809
"LOC106887928",30.9842900977327,-0.784392081106596,0.512027068050038,6.68348486931443e-05,0.0219686147654365
"CDH22",628.903402035613,-0.689949036945506,0.333477777309445,7.0327407839106e-05,0.0226633519183472
"PYCRL",612.87646903465,-0.369015975124093,0.178357445462612,7.18274707205274e-05,0.0227016246402282
