"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"SLC35D3",318.604916663248,0.0533240081674156,0.0927877209251619,0.118243011313983,0.433694184387782
"IL20RA",148.093221963928,0.00601407455128603,0.0783176173801545,0.873162847475079,0.955332686818638
"IL22RA2",5.41238951852178,-0.00216922111517044,0.0987852433440461,0.864911494314676,0.952845459129008
"IFNGR1",718.462545085038,-0.0343234758281575,0.074529066892635,0.402692413045355,0.709276105850531
"LOC106887325",122.742328186932,0.0397409488848369,0.0822732767092308,0.299973589689736,0.632900982926017
"LOC106888514",37.0713579596742,-0.0593494595071454,0.0941082505003599,0.0896735293402789,0.39046936357569
"LOC106889615",120.763135324516,-0.0453393185794449,0.0896115275339307,0.186032511821564,0.51846368606076
"ENTPD4",844.71263800237,0.0392155274443029,0.0510180698687189,0.29526110898773,0.629765595862172
"LOXL2",44.3412008981116,-0.0442221924307513,0.108456947035257,0.0670130618629966,0.346604993470427
"R3HCC1",1889.06163495773,-0.00448654718784723,0.0506173348043509,0.903339374292672,0.965048027844837
"LOC106893840",3.71150851468692,-0.00272247804885938,0.0976322312227339,0.849019652154194,0.945477519840061
"CHMP7",1273.50553223851,0.0536019135541136,0.0670012382259771,0.212420727708967,0.547839938463001
"LOC106890301",75.7658244426815,-0.0278605263515632,0.0853622832362707,0.416655159792532,0.720033198970291
"RHOBTB2",624.550992501218,0.0717777328389866,0.0651153512571657,0.101723093039816,0.40887627912941
"PEBP4",702.693325841343,-0.0357859459285907,0.0847537049206146,0.321143251679451,0.649604726407995
"EGR3",61.6828070477328,0.078722926954629,0.180332718600999,0.00612824135900374,0.149754101208001
"BIN3",449.109251673346,-0.0106920904227354,0.0752920654265039,0.785279883419112,0.919843065813599
"PDLIM2",16.0577285324502,-0.0210117025017907,0.0966133063469974,0.318576982508463,0.647712050553674
"RFC5",233.219900664571,-0.00652732020776966,0.0739135362908828,0.869129851397956,0.953867515711905
"WSB2",658.841051327536,0.0368344059732021,0.0643776495114487,0.377114111891319,0.692232685286642
"LOC106902700",70.1938889890898,0.029968939247007,0.0966253653975604,0.217419666362064,0.552381717931093
"DTX1",709.492647026509,0.135473162360445,0.0862445623445433,0.00625440205254581,0.150454805352892
"EWSR1",1592.45127387133,0.0207051726797034,0.0570784686615864,0.600438779766993,0.830464116618884
"GAS2L1",790.905665520955,0.0771093437375315,0.0669489036355236,0.0833869566945488,0.378769398204599
"AP1B1",3199.06493108381,0.0991816438572565,0.0547086045362965,0.0187462121813524,0.21741501120402
"LOC106886774",15.4185821618198,0.0015350193021613,0.0929366205618821,0.942701263915862,0.978321517370194
"NEFH",13220.7093264222,0.0252355054580988,0.055941168062385,0.520235147893467,0.78754877605097
"THOC5",1182.18220178767,-0.0331665933761483,0.0594363201317752,0.413356106574157,0.717872464461338
"NF2",882.702604488472,-0.0573309503374009,0.0495860495824423,0.12528890615669,0.444875132153279
