"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"SLC35D3",494.110628903932,0.0894415113261068,0.112464459413846,0.141050421207724,0.428877156688005
"IL20RA",50.2073413424601,-0.025304748412586,0.119509002452165,0.624632685842547,0.828313385700707
"IL22RA2",5.58584748906097,-0.0764318924785862,0.167005835319182,0.0181642360511262,0.195675515999417
"IFNGR1",614.034887130745,0.0315135680770269,0.106231839702584,0.613398849744015,0.82216064314429
"LOC106887325",88.8368646258967,0.13045936684358,0.113906505457503,0.0370326473341998,0.247798506199005
"LOC106888020",4.31102095804043,-0.0667674917258062,0.187486556268365,0.0145407831305615,0.183295952511135
"LOC106888514",55.4821482333836,-0.147102169696857,0.124258800507282,0.0140417910969043,0.180208440401515
"LOC106889615",149.825032022696,-0.141771629922961,0.145643408156893,0.00745358187477284,0.153709136674781
"ENTPD4",1203.98784216855,-0.0879592454550256,0.0778774044772611,0.157764436854733,0.450908011058023
"LOXL2",54.2778713981926,0.0689302683975688,0.121472156529997,0.186443307214482,0.487660033220406
"R3HCC1",1847.6715031547,0.050144372249853,0.068679460863218,0.388511340113609,0.67791986897251
"LOC106893840",7.14121070203197,0.0363030267466743,0.131106888000255,0.289923842920292,0.593676938791674
"CHMP7",1644.58856597883,0.0490025675380194,0.105489436124188,0.43617088969938,0.713375723975809
"LOC106890301",85.1053034513441,-0.0312972378052707,0.101205818615142,0.625500209663635,0.828776835699785
"RHOBTB2",1023.76477565056,0.1059237025956,0.0835096128723539,0.0984077513078885,0.367465733562734
"PEBP4",1808.38636819135,0.0895176921851839,0.0959298318715943,0.171663479401718,0.467713412328439
"EGR3",2067.56435971187,0.165032191894678,0.119384210604422,0.00941096713072262,0.161474014511883
"BIN3",328.161393681351,0.0856166768874325,0.104179742983924,0.18188203037621,0.481700782245092
"PDLIM2",15.3272467116088,-0.0253802109416002,0.131069973692336,0.429405114103077,0.708020183390844
"RFC5",139.89162707749,0.037715021872553,0.101589815581505,0.5561360471395,0.790053853752388
