"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"SLC35D3",171.479730259117,0.00234715361693013,0.079001151671945,0.862568113940891,0.952246342041295
"IL20RA",99.2195921526862,0.0150983328691036,0.0787042893178856,0.381165586210467,0.697443403345401
"IL22RA2",5.08899108685658,-0.0133126361248088,0.0990128927565801,0.18747576566059,0.537224916319548
"IFNGR1",452.516412707631,0.0268516627499946,0.074538666233506,0.250916231442871,0.594695482640645
"LOC106887325",73.9504193991557,0.01543845001903,0.0700441218743094,0.51602241864045,0.785717011544107
"LOC106888514",33.1858455253918,-0.00947416763624797,0.0733524317470744,0.628928993592588,0.846183786532492
"LOC106889615",203.351825599794,-0.0647076205990589,0.139803676095928,0.0156265477738481,0.345929414299189
"ENTPD4",1058.46533338949,-0.0110073343931313,0.0436726325035691,0.72016400443738,0.890398506746633
"LOXL2",35.4164268543534,0.00329332662586622,0.0771779585645013,0.82724327221937,0.938139310463659
"R3HCC1",1758.1109592921,0.0226163878472335,0.0516627299900223,0.487474955244324,0.768215402716157
"LOC106893840",5.11685259562083,-0.00679889623553979,0.0847546602834223,0.548927754025625,0.803577731514103
"CHMP7",1038.00266885231,0.0300689238689249,0.0783154591884518,0.182776922500874,0.532036441930749
"LOC106890301",69.9517191004522,-0.0270785189561764,0.0773880002959269,0.218331205748067,0.566909035239393
"RHOBTB2",823.388156774369,0.0268391887157816,0.0654022710176031,0.356055756725138,0.680242576564931
"PEBP4",2767.24465131838,0.0187584295787882,0.0594907847755551,0.546856232325358,0.802833475447393
"EGR3",1215.18325256573,0.056068528567717,0.12200197601929,0.0242816320445766,0.379004811315034
"BIN3",341.202130035156,0.00425851547881089,0.0652900558547057,0.873832578571385,0.955628720262423
"PDLIM2",13.8244053385992,-0.00476253819497967,0.0763113654382503,0.766530049819055,0.913102424449345
"RFC5",203.221933989417,-0.0605641711703874,0.0696165201653852,0.0680410523697733,0.423006682973066
"WSB2",658.965936605664,0.022390609137931,0.0666006175240591,0.417883326611278,0.723513045629935
"LOC106902700",240.293076646634,0.0795535388903515,0.108081381299719,0.0141244447106976,0.342569155780525
"DTX1",561.325758307681,0.0420701018725459,0.0760250869918148,0.120113718183827,0.471100348996221
"EWSR1",1837.71635824047,0.00782230599812973,0.054651391277475,0.806187475138367,0.930525291205872
"GAS2L1",736.454838255581,-0.00476177139206462,0.0610384435882872,0.872656261214174,0.955269639062012
"AP1B1",3084.04839465219,0.07204489026821,0.0555198740337139,0.045512796015444,0.404725568375046
"LOC106886774",8.51939840054117,0.00462412799348868,0.0810657947090563,0.713315732580261,0.887789452504358
"NEFH",4889.00789597112,0.0122242094614167,0.0524189311294758,0.70404924166506,0.882923365069427
"THOC5",1515.13494532897,0.00685515341903037,0.0623375119115621,0.813328088591099,0.933821138752743
"NF2",802.84119148089,-0.0521864060484102,0.0476743409433407,0.117967595547418,0.469689072326977
"CABP7",97.3845578414998,0.0183876220348291,0.0690742703374408,0.464157959767636,0.754601153462679
"ZMAT5",558.507261772699,0.0180565977385967,0.0588101422015866,0.564365696344916,0.811973183346265
"LOC106885327",4686.35136538037,-0.0517502102049557,0.0690927866463724,0.103411001190478,0.453212702079398
"ASCC2",954.13963088077,-0.00383814470682332,0.0504906760372844,0.904502448261549,0.9668408160737
"MTMR3",598.923250539906,0.04265390365586,0.0889284919739674,0.0734638274244636,0.427950754972452
"LOC106887058",1536.08950646099,0.00629889658299031,0.0523592098891827,0.844176027001391,0.94426822142788
"LOC106888081",226.002377259495,-0.0392138635015309,0.0703295746446257,0.172578757726346,0.5215241191312
"HORMAD2",4.73109637282681,-0.00260594553663815,0.0848468674901146,0.797023663100524,0.928462669849661
"LIF",13.0196471812909,-0.00903162420721948,0.0782989484617757,0.560249470738535,0.808826226941
"LOC106885400",109.117965171406,-0.0258256531325202,0.0721301789997914,0.292830261649123,0.629598215718086
"TBC1D10A",3887.76468055922,-0.0254039650275487,0.0525170833910217,0.437734090361781,0.737138987607734
"SF3A1",3425.36845918879,0.0485833163030652,0.044614711990981,0.131286421681183,0.48123253808787
"CCDC157",225.838641063686,-0.0256393701670324,0.060011710176667,0.415968760076401,0.721725280556792
"RNF215",1328.77130489338,-0.00422313798266922,0.0603327417712644,0.888254277898988,0.960727916375406
"SEC14L2",774.121688478735,-0.0699459343272619,0.0685712702738917,0.0450036710942404,0.404649565021305
"MTFP1",363.717732568003,0.0401386621120327,0.0642107033339827,0.204735977441812,0.555089852740825
"LOC106884822",14.0064627569708,-0.00273982146922267,0.0793925588158063,0.837114535005996,0.941243667644402
"GAL3ST1",1960.04956224159,-0.0332298921287146,0.0533739677099305,0.316931516058269,0.649098031570274
"PES1",2086.95427091836,-0.0424920499727046,0.058204070949962,0.205773409508475,0.55551740069133
"TCN2",125.283869663065,-0.00297504786432047,0.0717562318825904,0.883954310646922,0.959068014604989
"SLC35E4",411.391181090734,0.0312683234259729,0.069523692190898,0.254374674320814,0.598612621566659
"LOC106885768",384.328373685811,0.00686946067338571,0.0738047151386018,0.71335252879453,0.887789452504358
"IQCD",202.749713784634,-0.111400662785829,0.13329969881966,0.00453672565360702,0.259097442883779
"OSBP2",250.425023334185,0.0264526817601897,0.0729815123116748,0.27405258756921,0.61434354675405
"LOC106886039",183.919229327538,-0.0445934461983325,0.124758564347177,0.0327282303569933,0.390795224511897
"RTN4R",847.845900284223,-0.0500696376938095,0.0883697107014311,0.056632521264076,0.411514398063772
"LOC106887820",4045.77148329843,-0.0677114487289543,0.0716365015953644,0.0461457264220535,0.406070634412267
