"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"SLC35D3",171.479730259117,0.000356895949494793,0.0567002979737903,0.954906706379828,0.994626735721882
"IL20RA",99.2195921526862,0.00919912124842791,0.0633257128878049,0.258788562818936,0.826177463318974
"IL22RA2",5.08899108685658,-0.00465275609261336,0.0727161934169254,0.375562651504741,0.892982935186436
"IFNGR1",452.516412707631,-0.00266922089364507,0.0446795405556278,0.741577995354798,0.97179343199478
"LOC106887325",73.9504193991557,-0.0313672245081406,0.0911073732956207,0.0402198712862128,0.461293016587699
"LOC106888514",33.1858455253918,0.0107463996656915,0.0612271319674878,0.229190234102557,0.804023868201592
"LOC106889615",203.351825599794,0.00767725698145607,0.0577236824894023,0.340853710956289,0.879141115866594
"ENTPD4",1058.46533338949,-0.00255314070205833,0.0248495278619031,0.776286408852745,0.976827284302452
"LOXL2",35.4164268543534,-0.00218048242166914,0.0547313499364111,0.747483822412844,0.972801655974222
"R3HCC1",1758.1109592921,0.0089948408320567,0.0324119870338347,0.351831563740662,0.885901104252071
"LOC106893840",5.11685259562083,-0.00371741846087687,0.0648398947914855,0.525922591992902,0.928581147846888
"CHMP7",1038.00266885231,0.000554167369570725,0.0453792091297754,0.943568663164196,0.994173701892148
"LOC106890301",69.9517191004522,-0.013221923724788,0.0628177342850199,0.177298982048048,0.760038174465766
"RHOBTB2",823.388156774369,0.00234679647277547,0.0368673439772136,0.784181381824932,0.977661180149437
"PEBP4",2767.24465131838,0.0165232856649708,0.0492184240524761,0.157086056218579,0.730426182129107
"EGR3",1215.18325256573,0.0120710043889768,0.0662676968304631,0.184100572574457,0.765811327450295
"BIN3",341.202130035156,-0.0117312908981285,0.0498904805088791,0.247986433516363,0.815657112666849
"PDLIM2",13.8244053385992,-0.00244327217622069,0.0532859497205724,0.727403231570571,0.970916186568787
"RFC5",203.221933989417,-0.0116468002995043,0.0439835159470548,0.259555672352056,0.827611800985414
"WSB2",658.965936605664,0.00492249684835448,0.0404774940725698,0.57547283812154,0.944075192079381
"LOC106902700",240.293076646634,0.0280996882203222,0.0831358189246693,0.0514627498050508,0.506380569167417
"DTX1",561.325758307681,-0.00351596446987218,0.0419732834531889,0.677607128836762,0.962617041467145
"EWSR1",1837.71635824047,0.00644835312547205,0.0329161652778654,0.481938096245071,0.918805473597801
"GAS2L1",736.454838255581,-0.00869550390963114,0.0408055344373531,0.365578602163547,0.89056476418651
"AP1B1",3084.04839465219,0.00648876784202543,0.0287786896985623,0.481665453736744,0.918805473597801
"LOC106886774",8.51939840054117,0.000741302815162265,0.0586289647132699,0.902656596159177,0.991982236840089
"NEFH",4889.00789597112,-0.00109033830187675,0.028455084588215,0.89923497147448,0.99152143132225
"THOC5",1515.13494532897,0.0197394286299805,0.0584370705624543,0.114788876781712,0.661660618991685
"NF2",802.84119148089,-0.00360208469118146,0.0247479704101657,0.692289709741116,0.965481284655545
"CABP7",97.3845578414998,0.0110979045117848,0.0522054821467299,0.256930907160103,0.823946273331307
"ZMAT5",558.507261772699,0.274023395205034,0.16421621063034,0.000178763397774651,0.0599900246339056
"LOC106885327",4686.35136538037,0.00848699305167487,0.0411302122595366,0.374372483093267,0.892189700404089
"ASCC2",954.13963088077,0.00557406595920727,0.0296002301627786,0.537834234436087,0.933979549034156
"MTMR3",598.923250539906,-0.00360390031822437,0.0473961674037751,0.650807873654933,0.957436194637418
"LOC106887058",1536.08950646099,0.00546677198997896,0.0306125919956131,0.544254781865375,0.937247287586759
"LOC106888081",226.002377259495,-0.0327675052162384,0.0822504240544998,0.0426338669776796,0.471765943580832
"HORMAD2",4.73109637282681,-3.11293530458404e-05,0.0640675428019322,0.995263243698169,0.998991987625558
"LIF",13.0196471812909,0.0028634146570487,0.0553041004201739,0.674997479353401,0.961693737659529
"LOC106885400",109.117965171406,0.00240021176480397,0.0429560160013753,0.77036908283134,0.976827284302452
"TBC1D10A",3887.76468055922,0.0148876077394362,0.039529454839488,0.180226845037953,0.762800936276563
"SF3A1",3425.36845918879,-0.0023606983738187,0.0235013302866106,0.797431499650771,0.981421701022903
"CCDC157",225.838641063686,-0.01645180381214,0.0485861632695468,0.158209392227968,0.731181514371549
"RNF215",1328.77130489338,0.000874373195167508,0.0338877600894494,0.918424791692488,0.994173701892148
"SEC14L2",774.121688478735,-0.00128884841523381,0.032237603635317,0.880392542026486,0.989757303952292
"MTFP1",363.717732568003,0.0167538462988321,0.0511160892175576,0.153161776085303,0.723179084181558
"LOC106884822",14.0064627569708,0.00551835391288683,0.063615289918516,0.407174658071665,0.904003738369447
"GAL3ST1",1960.04956224159,0.00594750640807651,0.0300106381312029,0.51343139234777,0.925730998143287
"PES1",2086.95427091836,0.000783382736917176,0.029596608338566,0.927190830819561,0.994173701892148
