"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"IL20RA",57.2645453090703,0.0481770968325548,0.190545540408957,0.078257173208706,0.719833555667836
"IL22RA2",44.0330006425176,0.0022733276684545,0.0727205898394889,0.837280447979042,0.991269749408537
"IFNGR1",8647.65396880165,0.00559079420174712,0.0464194826763939,0.375465572021446,0.945329975858357
"LOC106887325",4069.47272490847,-0.00161945798666418,0.04126580247035,0.792278000113977,0.991269749408537
"LOC106888020",11.7127209169155,0.0173497815509555,0.128658746208522,0.308849771680557,NA
"LOC106888514",57.5168479131597,-0.0470461367426472,0.18890776712795,0.0811670643136128,0.725250532730012
"LOC106889615",2338.92855424651,-0.0151430251776912,0.0805026442093781,0.167216158924077,0.854329752871147
"ENTPD4",3173.86318800271,0.00523468846536851,0.0428772036118946,0.365597535013067,0.943317211511539
"LOXL2",452.092991368714,-0.00459231971885863,0.0503264072241336,0.523382787040103,0.963286091732872
"R3HCC1",3545.91333397772,0.01321554173104,0.0872835876514454,0.279665035639383,0.915437598636875
"LOC106893840",53.6055845801526,-0.00546801875850315,0.0879280327854335,0.671218070238403,0.97991432587656
"CHMP7",15607.1994200377,0.00574226739076193,0.0442387883192775,0.332723819216587,0.938324658289825
"LOC106894569",78.6536087342955,-0.00392972668789917,0.123432571319078,0.785047006903751,0.991269749408537
"LOC106890301",2519.18919118691,-0.00505775104112698,0.0577612146321495,0.54793194918762,0.965436110862697
"BIN3",585.375760878193,0.00126609123938446,0.0359331563272389,0.811393875475709,0.991269749408537
"PDLIM2",2.69888025882545,-0.0187991956248452,0.177705799006333,0.197168282367589,NA
"WSB2",54.7879233081336,0.0309366381240352,0.160540179267318,0.149607587013774,0.837122714634965
"EWSR1",1250.25075360895,0.000967919626276663,0.0396378925683343,0.87056185691951,0.994387698437147
"GAS2L1",32.7323509352496,0.00384693019416968,0.0958600806119854,0.778128629001757,0.991269749408537
"AP1B1",91.240230647583,0.0130254777627991,0.0868576201642723,0.284633202038444,0.918969666208713
"NEFH",8.94893435852958,-0.0013721893977461,0.100288140470896,0.921466651945693,NA
"THOC5",1470.53097865869,-0.00296093339691218,0.0475855145868046,0.673602852492888,0.97991432587656
"NF2",1048.61789388664,-0.00129874466517003,0.0336716375847665,0.792449655498088,0.991269749408537
"ZMAT5",1266.43328834512,0.00588347917777869,0.0545961924337061,0.443855334417482,0.953668967718198
"LOC106885327",3043.97206323085,0.00637636462389051,0.0599981118368868,0.455852676157812,0.954589829077541
"ASCC2",2914.73050059063,-0.00250113406001063,0.0384821247122513,0.652587263223065,0.976335702700342
"MTMR3",13092.852875821,-0.013698330472662,0.0802601155370023,0.21289446490992,0.888191072269214
"LOC106887058",3800.63427131295,-0.0160399571759659,0.0922791356442245,0.210763870748951,0.888191072269214
"LOC106885400",3.68221395010619,0.00761805902615047,0.136144914032374,0.594966234493095,NA
"TBC1D10A",258.170219605731,0.000251255998755262,0.052757398926575,0.975313074011346,0.998482002257049
"SF3A1",5361.55993032412,-0.00588238216688617,0.0668939390365038,0.550105157800561,0.965436110862697
"CCDC157",525.494880791639,-0.00237017893361051,0.0493732695524775,0.749407270390916,0.989984475645493
"RNF215",706.015725754045,0.00330530714001372,0.0521880868647943,0.670271550762653,0.97991432587656
"SEC14L2",4.04299887858811,0.00123641719889421,0.123757845942282,0.930587897280339,NA
"MTFP1",12.1567658475575,0.0197041115018127,0.140301579196133,0.270715324494277,NA
"PES1",1236.23338331288,0.00417934384086543,0.0421537878015267,0.475437722627501,0.954620215661245
"TCN2",97.5623039831579,-0.021975665604676,0.125929503852018,0.209307613574344,0.888191072269214
"SLC35E4",5.28961224854282,-0.00288712675799503,0.136275884199082,0.829401350618189,NA
"OSBP2",1422.19682076449,-0.00707031293203745,0.0670476707760255,0.464482831016031,0.954589829077541
"LOC106886039",8.6941620819603,0.00755218543119492,0.131129755875026,0.606379909801941,NA
"LOC106887820",27.7342178857816,0.614713002075994,0.751427257853407,0.000579676592732954,0.0697552149707603
"SCARF2",19.9707359431285,-0.00423175674112274,0.103650073096654,0.765694506101538,0.989984475645493
"DGCR6L",1269.60000233136,0.0027854695636043,0.0559228460159125,0.742047026357272,0.989327260220525
"SLC7A4",6.62758791999071,0.00857962916167112,0.120397888941781,0.571118850439264,NA
"LRRC74B",5.91901536402877,-0.0111263913117613,0.136819294115908,0.466713001813031,NA
"P2RX6",14.1742191799558,-0.0544024627397823,0.249439840323273,0.0468984363958137,NA
"LOC106888560",153.961219050551,0.00374812937739255,0.068911127439954,0.719243790063515,0.987390942804413
"LOC106889924",61951.2566186903,-0.0138663946932755,0.0735303640178499,0.161801401390882,0.8527271375428
"GLE1",2248.63603871224,0.0211951503971923,0.0887670195877033,0.0879488455216121,0.753061989778804
"ODF2",722.673668250707,0.0639281768423089,0.186159779936306,0.037885974201763,0.596784969916209
"PTGES2",862.367326935866,0.0292301803717905,0.125186329951477,0.104911846995403,0.795152916799925
"LOC106892294",369.364875288405,0.00240221614292082,0.0543833478258105,0.770971152199479,0.990598614735846
"CIZ1",10.0400868317554,0.00881897381705841,0.108232526989942,0.550859676562509,NA
"DNM1",12.632242790551,-0.0716007639412044,0.271977280901839,0.0350328568434086,NA
"GOLGA2",2197.20566830897,-0.00213236711208701,0.0318940566751059,0.639015432965902,0.975241778375313
"TRUB2",15.6826033166483,0.00378172564888361,0.0906239472058034,0.774177214685313,NA
"COQ4",89.5538020726426,0.000630678193004268,0.0764934587796736,0.956667372946622,0.996788364467416
