"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"SLC35D3",33.9891188818313,-0.00713612455893533,0.0764923400779643,0.493681910290889,0.999927171459778
"IL20RA",469.951225393295,-0.00337647003479601,0.0584755331369154,0.698788525415076,0.999927171459778
"IFNGR1",1383.20647522685,0.000185316251562096,0.0229741415133544,0.969376036869397,0.999927171459778
"LOC106887325",263.686481907457,0.00975294161129584,0.0381421429129854,0.185410121813758,0.868168140990418
"LOC106888020",9.11423798373294,0.00382470570053349,0.0737686394558528,0.703698302166446,0.999927171459778
"LOC106888514",19.0976127193889,0.025397813519663,0.10347264631922,0.0950373204551453,0.703040865760346
"LOC106889615",139.543845201827,-0.00443607644634651,0.0514523256611108,0.581564782017117,0.999927171459778
"ENTPD4",1372.72772204179,0.0119499161303524,0.0395993349447495,0.129556338563028,0.788752476360736
"LOXL2",77.9265230913619,0.0831600781815639,0.210105025768939,0.0192085408261161,0.344137509747572
"R3HCC1",1296.27819695328,0.00976889435203997,0.0399055932787359,0.195960629999817,0.878230223449178
"LOC106893840",5.72861313652903,0.0173820477276836,0.110437924547125,0.212230229888476,0.892685780894794
"CHMP7",1907.05052203863,0.043395356812981,0.0759141615142922,0.0192068757652963,0.344137509747572
"LOC106894569",5.25422652556081,-0.0116690457693459,0.111054428075058,0.361524324954538,0.996742933542711
"LOC106890301",200.205861266129,0.00568043065587436,0.0400448318733901,0.418884199631081,0.999927171459778
"RHOBTB2",972.355016516273,0.00128196384761838,0.0247414508573364,0.801331458041405,0.999927171459778
"PEBP4",201.299686500743,0.0011450274449755,0.0840519517637282,0.914171804598063,0.999927171459778
"EGR3",54.5411234332665,0.00897523582159633,0.096376136107147,0.447522220334495,0.999927171459778
"BIN3",700.9832173025,-0.000776542483208328,0.020639615160596,0.860324985108225,0.999927171459778
"PDLIM2",9.74690871841907,0.0742338441461083,0.252562668546213,0.0274763942087714,0.41199126683612
"RFC5",317.131551429745,-0.00537114042201535,0.0410914130362334,0.449227088132804,0.999927171459778
"WSB2",839.625857676026,0.0116187979413993,0.0507124467917771,0.185294276954643,0.868168140990418
"LOC106902700",11.3065039952107,0.0225521197567169,0.168519111825843,0.16347507405887,0.841918942087091
"DTX1",12.334116608814,-0.00491397330657239,0.0835944181321061,0.647863317184219,0.999927171459778
"EWSR1",3157.99934899792,0.000796435954947475,0.0189225755481754,0.845206596422151,0.999927171459778
"GAS2L1",728.060344664899,-0.00154770530972876,0.0226991305721755,0.745000091337545,0.999927171459778
"AP1B1",2521.30222861752,0.00276112433173573,0.03215197913077,0.648498689461816,0.999927171459778
"LOC106886774",37.9261921281199,-0.00350271432427083,0.0554482409475355,0.677805970815339,0.999927171459778
"NEFH",1990.77138038535,0.00855089661549635,0.0463008200491785,0.279692070414202,0.953992566226733
"THOC5",1822.54335009216,0.0024330712621261,0.0266964530020514,0.65076826578582,0.999927171459778
"NF2",1270.29141762982,0.00112210014749559,0.0163598065552394,0.748943098604681,0.999927171459778
"CABP7",6.30429054203688,0.00329275626704229,0.107928137409256,0.773572037689276,0.999927171459778
"ZMAT5",587.827672277535,0.00440940669056942,0.0513193032013269,0.583185633101222,0.999927171459778
"LOC106885327",2106.62944855125,0.000777446666539193,0.0383996998162553,0.907155047258525,0.999927171459778
"ASCC2",1532.72394764721,0.00247559006519987,0.0188277115590915,0.525317858583407,0.999927171459778
"MTMR3",2383.86488796766,0.0025599277054422,0.0415468562962583,0.714982160667559,0.999927171459778
"LOC106887058",1460.40365421242,-0.000602402577870378,0.0263809554748295,0.910034379699713,0.999927171459778
"LOC106888081",463.765504273704,-0.0100189399844188,0.0623967410834025,0.288802329898909,0.962316561459933
"HORMAD2",14.1262189577044,0.0114118915520892,0.0769896391384525,0.292152396023559,0.963135831108317
"LIF",13.0184645348639,-0.00562701616322294,0.0834405111349708,0.602293192759694,0.999927171459778
"LOC106885400",81.6194474084991,-0.0131537075475659,0.0628004506531981,0.185502413356481,0.868168140990418
"LOC106884710",7.13966404186883,-0.034508824804485,0.15501678977243,0.0832846379374166,0.666773789465766
"TBC1D10A",2817.99679268583,0.00588711916761773,0.0317386859171246,0.339323566046556,0.985712354086268
"SF3A1",4923.81997297704,-0.00175824400046209,0.0321917116562293,0.770808171991119,0.999927171459778
"CCDC157",444.580788644495,0.000670559018570642,0.0257327676797474,0.89821194394948,0.999927171459778
"RNF215",905.230469554101,0.102443334403067,0.0843286353122814,0.00241817365503962,0.104607783652566
"SEC14L2",691.938456911,0.000272331090349314,0.0368213753724285,0.966589733675008,0.999927171459778
"MTFP1",268.337957474146,0.00943746073593235,0.0673106307121667,0.336380214946968,0.984844943957126
"GAL3ST1",21.4656491245089,-0.125948160067013,0.344182786916723,0.012131775218674,0.271138511050032
"PES1",1777.44786005851,-0.00341198851658868,0.0207026014654006,0.416559471972651,0.999927171459778
"TCN2",306.682924696983,0.0132737319767942,0.0610069545350501,0.176689409771729,0.85684007732404
"SLC35E4",395.825122922552,-0.00375563897585342,0.0361891348764292,0.564594297168037,0.999927171459778
"LOC106885768",372.787364773704,0.006453072254014,0.0508110410498136,0.424521421706916,0.999927171459778
"IQCD",80.7146661543014,0.000170543445014644,0.0401022072556544,0.980106286744791,0.999927171459778
"OSBP2",405.34191847695,0.000343413856814273,0.0218532700013587,0.940979690764442,0.999927171459778
"LOC106886039",6.39801086003776,0.00114981881480546,0.0770006006335555,0.91037218679899,0.999927171459778
"RTN4R",40.5897807705526,0.0818275250851603,0.214893688911997,0.0205094344815515,0.354281815765901
