"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",945,718,1663,0.568250150330728,2.85255745817287e-08,7.05632634390131e-08
"ANKRD11",378,395,773,0.489003880983182,0.564994846819775,0.663868945013236
"APRT",2061,1932,3993,0.516153268219384,0.0427891664061807,0.0618797175720152
"ARY1",76,79,155,0.490322580645161,0.872440802604626,0.921454330840841
"ARY2",38,1077,1115,0.0340807174887892,2.94534952793333e-265,9.2287618541911e-264
"ARYL",9,13,22,0.409090909090909,0.523467063903809,0.622859544391874
"ATMIN",1460,1932,3392,0.430424528301887,5.496452703807e-16,1.91357983021429e-15
"ATP2C2",58,2,60,0.966666666666667,3.17627868451353e-15,1.06632212980097e-14
"BANP",87,94,181,0.480662983425414,0.655734247608965,0.760975546607935
"BCO1",932,1129,2061,0.452207666181465,1.5572013285515e-05,3.32674829281457e-05
"CA5A",2320,1629,3949,0.587490503925044,3.49321245565766e-28,1.82423317128789e-27
"CBFA2T3",2,3,5,0.4,1,1
"CDH13",62,66,128,0.484375,0.791007449402879,0.864589537719425
"CDH15",8,7,15,0.533333333333333,1,1
"CDK10",2914,2105,5019,0.58059374377366,2.96552058699156e-30,1.63975844221886e-29
"CDT1",967,1062,2029,0.476589452932479,0.0368775991636364,0.054163973771591
"CENPN",7954,1978,9932,0.800845751107531,4.94065645841247e-324,4.64421707090772e-322
"CHMP1A",5653,5001,10654,0.53059883611789,2.80949516534629e-10,7.76742781007503e-10
"CHTF8",1594,2498,4092,0.389540566959922,1.32174707170119e-45,1.03536853949927e-44
"CIDEC",56,67,123,0.455284552845528,0.367296739393888,0.460345246707007
"CMIP",432,440,872,0.495412844036697,0.812634685544328,0.878019085530653
"COG8",741,577,1318,0.562215477996965,6.94722513108485e-06,1.51869572633018e-05
"COTL1",119,123,242,0.491735537190083,0.847128938430609,0.904887729687241
"COX4I1",2687,3111,5798,0.463435667471542,2.73495569772499e-08,6.94826582665267e-08
"CPNE7",85,102,187,0.454545454545455,0.24191033044427,0.311500973448786
"CRISPLD2",33,212,245,0.13469387755102,3.50562071098033e-33,2.05955216770094e-32
"CTU2",530,441,971,0.545829042224511,0.00471700842679667,0.00821108874294235
"CYB5B",2836,2170,5006,0.566520175789053,4.83851364740658e-21,2.1658108707439e-20
"CYBA",615,1644,2259,0.272244355909695,1.40817961904467e-107,1.89098405985999e-106
"DBNDD1",222,165,387,0.573643410852713,0.00435783402295664,0.00772898864448913
"DPEP1",531,165,696,0.762931034482759,1.09999520974471e-45,9.39995906509114e-45
"DUSP15",4,0,4,1,0.125,0.172794117647059
"EMC8",1236,854,2090,0.591387559808612,6.43375811885026e-17,2.32605101219971e-16
"FANCA",570,620,1190,0.478991596638655,0.155450466141521,0.208747768818614
"FBXO31",2095,1564,3659,0.572560808964198,1.67800528410566e-18,6.85793463938835e-18
"FOXC2",11,0,11,1,0.0009765625,0.00176532451923077
"FOXF1",1,0,1,1,1,1
"GALNS",6041,6164,12205,0.494961081523966,0.269458041943622,0.342284539766223
"GAN",225,131,356,0.632022471910112,7.17543389074943e-07,1.68622696432612e-06
"GAS8",3900,3475,7375,0.528813559322034,7.87045634334088e-07,1.80444608847327e-06
"GINS2",1245,3709,4954,0.251312071053694,1.75635029787761e-280,8.25484640002475e-279
"GSE1",25,24,49,0.510204081632653,1,1
"HAS3",49,17,66,0.742424242424242,0.000101477123167989,0.000202954246335977
"HSBP1",3992,4155,8147,0.489996317662943,0.0726790079693754,0.101967563419721
"HSD17B2",22,8,30,0.733333333333333,0.016124801710248,0.0256903620468358
"IRF8",73,99,172,0.424418604651163,0.0563036680688081,0.08019007270406
"JPH3",8,3,11,0.727272727272727,0.2265625,0.295789930555555
"KCNG4",199,72,271,0.734317343173432,6.12301383800526e-15,1.98470103714653e-14
"KIAA0513",265,204,469,0.565031982942431,0.00553975693175952,0.00946794821064354
"KLHDC4",459,1161,1620,0.283333333333333,3.66844028879085e-70,3.83148207940377e-69
