"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",895,800,1695,0.528023598820059,0.0223910282362981,0.0321871030896786
"ANKRD11",297,208,505,0.588118811881188,8.66164573183255e-05,0.000173232914636651
"APRT",1713,2434,4147,0.413069688931758,3.6926133819702e-29,1.88733572856255e-28
"ARY1",56,78,134,0.417910447761194,0.0692595871820313,0.0910268860106697
"ARY2",32,626,658,0.0486322188449848,4.7460859662388e-144,1.09159977223492e-142
"ARYL",8,21,29,0.275862068965517,0.0241195447742939,0.034138432603616
"ATMIN",1226,1886,3112,0.393958868894602,1.96297770427231e-32,1.20395965862035e-31
"ATP2C2",19,5,24,0.791666666666667,0.00661075115203857,0.010669984315571
"BANP",49,33,82,0.597560975609756,0.097030911297299,0.125730194920444
"BCO1",749,993,1742,0.429965556831228,5.49769425170896e-09,1.36699424637088e-08
"CA5A",1509,1090,2599,0.580607926125433,2.08993636801036e-16,7.39515945603667e-16
"CBFA2T3",10,1,11,0.909090909090909,0.01171875,0.0176741803278689
"CDH13",47,22,69,0.681159420289855,0.00354481284702104,0.0059295051259261
"CDH15",19,5,24,0.791666666666667,0.00661075115203857,0.010669984315571
"CDK10",3101,1850,4951,0.626338113512422,2.36399761309395e-71,3.62479634007739e-70
"CDT1",1188,1077,2265,0.524503311258278,0.0207952376811547,0.0303676486772418
"CENPN",7155,1647,8802,0.812883435582822,4.94065645841247e-324,2.27270197086973e-322
"CHMP1A",6250,5331,11581,0.539677057248942,1.40373493478091e-17,5.38098391666014e-17
"CHTF8",1897,2401,4298,0.441368078175896,1.57711532112441e-14,5.00326239804986e-14
"CIDEC",47,103,150,0.313333333333333,5.59761967001717e-06,1.25605124302824e-05
"CMIP",315,348,663,0.475113122171946,0.213918744738788,0.25231441687139
"COG8",546,338,884,0.617647058823529,2.67246598986204e-12,7.23137856080317e-12
"COTL1",199,177,376,0.529255319148936,0.27879376212612,0.316366595183127
"COX4I1",1918,2131,4049,0.473697209187454,0.000861117961707003,0.00158445704954089
"CPNE7",84,138,222,0.378378378378378,0.000352894230965022,0.000662576923444531
"CRISPLD2",82,251,333,0.246246246246246,4.522847559166e-21,1.9814379783013e-20
"CTU2",594,493,1087,0.546458141674333,0.00240534168359969,0.00425560451713791
"CYB5B",3054,1972,5026,0.607640270592917,6.80501514245799e-53,5.69146721005578e-52
"CYBA",627,1089,1716,0.365384615384615,4.22614458234436e-29,2.04634369250359e-28
"DBNDD1",194,139,333,0.582582582582583,0.00302702595159105,0.0051571553249329
"DPEP1",515,123,638,0.807210031347962,6.31574264526133e-58,5.81048323364042e-57
"EMC8",957,626,1583,0.604548325963361,8.48610674104111e-17,3.12288728070313e-16
"FANCA",354,406,760,0.465789473684211,0.0642478058894917,0.086923502085783
"FBXO31",2014,1503,3517,0.572647142450952,7.0129196598257e-18,2.80516786393028e-17
"FOXC2",10,4,14,0.714285714285714,0.1795654296875,0.220266927083333
"GALNS",4648,4397,9045,0.51387506909895,0.0085683948788215,0.0133608869296878
"GAN",162,85,247,0.65587044534413,1.0958401416566e-06,2.65308665874757e-06
"GAS8",3457,3086,6543,0.528350909368791,4.75442299183484e-06,1.09351728812201e-05
"GINS2",1157,3586,4743,0.243938435589289,1.68072065280827e-285,5.15421000194537e-284
"GSE1",12,24,36,0.333333333333333,0.0652453352231534,0.0869937802975379
"HAS3",16,15,31,0.516129032258065,1,1
"HSBP1",3075,2522,5597,0.549401465070574,1.53282472977759e-13,4.40687109811057e-13
"HSD17B2",32,24,56,0.571428571428571,0.349681952983685,0.387599273186736
"IRF8",105,53,158,0.664556962025316,4.28140790784601e-05,8.75310061159628e-05
"JPH3",2,3,5,0.4,1,1
"KCNG4",134,80,214,0.626168224299065,0.000272106072881538,0.000521536639689614
"KIAA0513",284,380,664,0.427710843373494,0.000221986543475033,0.000434526851057511
"KLHDC4",473,905,1378,0.343251088534107,1.16018890373614e-31,6.67108619648283e-31
"KLHL36",301,264,565,0.532743362831858,0.129817901592075,0.163606122554396
