"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"CYB5B",1210,1095,2305,0.524945770065076,0.0175545017643317,0.0308031823411858
"CYBA",355,1141,1496,0.237299465240642,3.23378739065524e-96,1.00247409110313e-94
"DBNDD1",109,68,177,0.615819209039548,0.00254301577893148,0.00492709307167973
"DPEP1",70,7,77,0.909090909090909,3.52456942623517e-14,1.42515198539074e-13
"DUSP15",3,5,8,0.375,0.7265625,0.78885200755915
"EMC8",687,650,1337,0.513836948391922,0.324847205460373,0.425504086025559
"FANCA",31,10,41,0.75609756097561,0.00145049101411132,0.0028701205172841
"FBXO31",139,154,293,0.474402730375427,0.413465348098344,0.526743525659534
"FOXC2",181,146,327,0.553516819571865,0.059914494637901,0.0928674666887465
"FOXF1",1,2,3,0.333333333333333,1,1
"FOXL1",1,1,2,0.5,1,1
"GALNS",686,820,1506,0.455511288180611,0.000605271306054658,0.00122370068398007
"GAN",210,118,328,0.640243902439024,4.27057170402094e-07,1.20352475295136e-06
"GAS8",294,312,606,0.485148514851485,0.489862276975641,0.607429223449795
"GINS2",93,259,352,0.264204545454545,3.02800681056721e-19,1.4821296493829e-18
"GSE1",564,418,982,0.574338085539715,3.56568132491469e-06,9.21134342269629e-06
"HAS3",18,18,36,0.5,1,1
"HSBP1",8489,10172,18661,0.454905953593055,6.96900144293308e-35,6.48117134192777e-34
"HSD17B2",28,0,28,1,7.45058059692383e-09,2.30967998504639e-08
"IRF8",286,335,621,0.460547504025765,0.0539951771284878,0.085111041914396
"JPH3",795,565,1360,0.584558823529412,4.84409074973977e-10,1.60893014187785e-09
"KCNG4",2,4,6,0.333333333333333,0.6875,0.768361675584288
"KIAA0513",831,577,1408,0.590198863636364,1.37587446829904e-11,5.11825302207244e-11
"KLHDC4",379,622,1001,0.378621378621379,1.51450022536554e-14,6.40220549813615e-14
"KLHL36",1963,1934,3897,0.503720810880164,0.653775278161726,0.760013760863006
"LOC106888094",232,71,303,0.765676567656766,4.19343914130264e-21,2.29405788318321e-20
"LOC106888097",679,406,1085,0.625806451612903,1.03054473560233e-16,4.56384097195317e-16
"LOC106888173",2391,486,2877,0.831074035453597,1.30312284594395e-300,1.21190424672787e-298
"LOC106888185",182,87,269,0.676579925650558,7.0182641327971e-09,2.25068470465562e-08
"LOC106888312",10,13,23,0.434782608695652,0.677639484405518,0.768361675584288
"LOC106888384",74,86,160,0.4625,0.384567151477767,0.496732570658782
"MC1R",2,1,3,0.666666666666667,1,1
"MLYCD",729,724,1453,0.501720578114246,0.916430806925435,0.968500739137107
"MPHOSPH6",1067,863,1930,0.552849740932642,3.74816971494939e-06,9.42107522946738e-06
"MTHFSD",199,159,358,0.55586592178771,0.0391337084656406,0.0627488773673203
"MVD",559,541,1100,0.508181818181818,0.608272709626101,0.722261102059747
"NIP7",2031,1980,4011,0.506357516828721,0.429832429517671,0.540194810069506
"PIEZO1",563,443,1006,0.559642147117296,0.000172680802115297,0.000382364633255301
"PKD1L2",5,10,15,0.333333333333333,0.3017578125,0.400906808035714
"PLCG2",57,76,133,0.428571428571429,0.118240110469761,0.174544924979171
"PPP1R3E",4,7,11,0.363636363636364,0.548828125,0.671592310855263
"RNF166",484,416,900,0.537777777777778,0.0254725852426257,0.0430718259557126
"RPL13",2378,2398,4776,0.497906197654941,0.78337376204254,0.837399538735129
"SDR42E1",274,101,375,0.730666666666667,1.4446342320215e-19,7.46394353211108e-19
"SLC22A31",258,211,469,0.550106609808102,0.0335522576202361,0.0547431571698589
"SLC7A5",9811,7425,17236,0.569215595265723,5.59724646382305e-74,1.04108784227109e-72
"SNTB2",82,67,149,0.550335570469799,0.251331117482094,0.348862595907982
"SPATA2L",2946,2327,5273,0.558695239901384,1.59218105959017e-17,7.40364192709428e-17
"SPG7",3079,3033,6112,0.503763089005236,0.564889080316791,0.682268629473526
"SPIRE2",1545,1672,3217,0.480261112838048,0.0263022415409474,0.043680508273359
"TANGO6",868,1088,1956,0.443762781186094,7.16837184227629e-07,1.96076053332852e-06
"TCF25",304,380,684,0.444444444444444,0.00410171764542092,0.00778489267396216
"TERF2",1263,795,2058,0.613702623906705,4.70264263665678e-25,2.73341103255675e-24
"TLDC1",554,512,1066,0.519699812382739,0.209183947595293,0.299293955790189
"TMED6",0,1,1,0,1,1
"TRAPPC2L",542,961,1503,0.360612109115103,1.9334786043636e-27,1.19875673470543e-26
"USP10",246,189,435,0.56551724137931,0.00718368954671327,0.0130996691734183
"UTP4",646,505,1151,0.561251086012163,3.6056742434436e-05,8.59814627282705e-05
"VPS4A",4541,4492,9033,0.502712277205801,0.613533624330323,0.722261102059747
"VPS9D1",975,754,1729,0.56390977443609,1.17225031346601e-07,3.40685247351058e-07
"WFDC1",135,80,215,0.627906976744186,0.000214647783664125,0.000464238229785201
"ZC3H18",467,291,758,0.616094986807388,1.72110310357675e-10,6.15625340894761e-10
"ZCCHC14",539,679,1218,0.442528735632184,6.69440210932217e-05,0.000155644849041741
"ZDHHC7",263,272,535,0.491588785046729,0.729476050000935,0.78885200755915
"ZFPM1",476,550,1026,0.463937621832359,0.0226193707002302,0.0389555828726187
"ZNF276",433,465,898,0.482182628062361,0.300907150167623,0.400906808035714
"ZNF469",8,18,26,0.307692307692308,0.075518697500229,0.115135063401988
