"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"HAS3",29,15,44,0.659090909090909,0.0487667659044747,0.0683612245501894
"HSBP1",4612,5814,10426,0.442355649338193,5.24830242295532e-32,6.03554778639862e-31
"HSD17B2",15,0,15,1,6.10351562500001e-05,0.000127618963068182
"IRF8",330,404,734,0.449591280653951,0.0070093261075287,0.0115153214623686
"JPH3",766,583,1349,0.567828020756116,6.95893333882572e-07,1.88300549168225e-06
"KCNG4",60,50,110,0.545454545454545,0.390927456699505,0.461093923286596
"KIAA0513",1372,1302,2674,0.513089005235602,0.182079930001444,0.229470596714149
"KLHDC4",318,469,787,0.404066073697586,8.19636125865836e-08,2.69309012784489e-07
"KLHL36",1450,1336,2786,0.52045944005743,0.0322669664154679,0.0471200144479849
"LOC106888094",252,136,388,0.649484536082474,4.07538547179951e-09,1.49974185362222e-08
"LOC106888097",440,352,792,0.555555555555556,0.00197340602617893,0.00378236155017629
"LOC106888173",4157,1151,5308,0.783157498116051,0,0
"LOC106888185",176,95,271,0.649446494464945,9.85236279797673e-07,2.58976393546817e-06
"LOC106888312",20,6,26,0.769230769230769,0.0093553066253662,0.0150997931497139
"LOC106888384",87,140,227,0.383259911894273,0.000529336713809297,0.00103614846107352
"MC1R",3,8,11,0.272727272727273,0.2265625,0.281672297297297
"MLYCD",785,811,1596,0.491854636591479,0.531470529237976,0.58909986373366
"MPHOSPH6",908,764,1672,0.543062200956938,0.000466758066393147,0.000933516132786293
"MTHFSD",211,199,410,0.514634146341463,0.587010657532964,0.637966516601934
"MVD",437,527,964,0.453319502074689,0.00412696203938713,0.00730154822353107
"NIP7",1675,1645,3320,0.504518072289157,0.614758351195588,0.657648468720862
"PIEZO1",814,640,1454,0.559834938101788,5.57051722838466e-06,1.31407073079843e-05
"PKD1L2",4,11,15,0.266666666666667,0.11846923828125,0.155702427455357
"PLCG2",47,148,195,0.241025641025641,2.26802554115442e-13,1.04329174893103e-12
"PPP1R3E",4,13,17,0.235294117647059,0.049041748046875,0.0683612245501894
"RNF166",464,320,784,0.591836734693878,3.04039620377973e-07,8.74113908586672e-07
"RPL13",2380,2054,4434,0.536761389264772,1.04570985601952e-06,2.67236963204989e-06
"SDR42E1",213,106,319,0.667711598746082,2.09633415255888e-09,8.03594758480904e-09
"SLC22A31",134,144,278,0.482014388489209,0.589425585990917,0.637966516601934
"SLC7A5",5765,4751,10516,0.548212248003043,4.79112046544965e-23,3.39063909862591e-22
"SNTB2",48,45,93,0.516129032258065,0.835846134631486,0.864020723439289
"SPATA2L",3751,2280,6031,0.621953241585143,1.07336490569715e-80,3.29165237747127e-79
"SPG7",3003,2933,5936,0.505896226415094,0.370480922547361,0.448476906241542
"SPIRE2",2478,2862,5340,0.464044943820225,1.57697434182614e-07,4.83605464826683e-07
"TANGO6",776,839,1615,0.480495356037152,0.122856268612555,0.159194038202184
"TCF25",256,435,691,0.370477568740955,9.82973815920077e-12,4.11061777566578e-11
"TERF2",1139,913,2052,0.555068226120858,6.63368642868382e-07,1.8493913679967e-06
"TLDC1",870,1777,2647,0.328673970532678,8.64589276267141e-71,1.98855533541442e-69
"TMED6",1,2,3,0.333333333333333,1,1
"TRAPPC2L",454,955,1409,0.322214336408801,2.47822045295473e-41,3.79993802786393e-40
"USP10",203,147,350,0.58,0.00322672275188174,0.0058207547681004
"UTP4",394,371,765,0.515032679738562,0.426392670653668,0.496558553166297
"VPS4A",4522,4765,9287,0.486917196080543,0.012028796014025,0.0190801591946604
"VPS9D1",1266,874,2140,0.591588785046729,2.337311309598e-17,1.34395400301885e-16
"WFDC1",190,39,229,0.829694323144105,4.96674930563119e-25,4.15400851016427e-24
"ZC3H18",362,257,619,0.584814216478191,2.79595459018016e-05,5.9820423789901e-05
"ZCCHC14",469,446,915,0.512568306010929,0.467062862903266,0.537122292338756
"ZDHHC7",307,271,578,0.531141868512111,0.145380757007604,0.185764300620828
"ZFPM1",527,396,923,0.570964247020585,1.82133667754623e-05,3.98959462700602e-05
"ZNF276",529,441,970,0.545360824742268,0.00518934721862886,0.00884111007618249
"ZNF469",25,8,33,0.757575757575758,0.00455138413235546,0.00790051585239061
