"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"FANCA",54,80,134,0.402985074626866,0.0304148046995199,0.0529442896621272
"FBXO31",297,247,544,0.545955882352941,0.0355568738334826,0.0607699298244975
"FOXC2",82,51,133,0.616541353383459,0.00903049068721997,0.0173237984611975
"FOXF1",8,2,10,0.8,0.109375,0.155776515151515
"FOXL1",2,1,3,0.666666666666667,1,1
"GALNS",872,953,1825,0.477808219178082,0.0610859498113281,0.0973233776655057
"GAN",38,30,68,0.558823529411765,0.39612484029703,0.496476466505611
"GAS8",333,327,660,0.504545454545455,0.84570528905208,0.915412072611036
"GINS2",186,456,642,0.289719626168224,4.22222862454489e-27,3.30741242256016e-26
"GSE1",694,565,1259,0.551231135822081,0.00030584006099087,0.000737152967516455
"HAS3",1,3,4,0.25,0.625,0.725308641975309
"HSBP1",5273,5617,10890,0.484205693296602,0.00101225277891244,0.00216254002767658
"HSD17B2",15,0,15,1,6.10351562500001e-05,0.000155062288851351
"IRF8",131,268,399,0.328320802005013,6.16056528920669e-12,2.75758636754966e-11
"JPH3",132,104,236,0.559322033898305,0.0786029762173782,0.117280631181485
"KCNG4",0,1,1,0,1,1
"KIAA0513",1378,995,2373,0.580699536451749,3.88470880716262e-15,2.14801545807815e-14
"KLHDC4",366,594,960,0.38125,1.83100843829288e-13,9.05867332629111e-13
"KLHL36",1305,895,2200,0.593181818181818,2.23000447170488e-18,1.31012762712662e-17
"LOC106888094",128,50,178,0.719101123595506,4.48517899619183e-09,1.68642730256813e-08
"LOC106888097",863,435,1298,0.664869029275809,5.58785582022629e-33,5.25258447101271e-32
"LOC106888173",2282,2759,5041,0.452687958738346,1.95812862372134e-11,8.00278654912198e-11
"LOC106888185",856,521,1377,0.62164124909223,1.49252028267348e-19,9.35312710475381e-19
"LOC106888312",19,4,23,0.826086956521739,0.00259947776794434,0.00531197630840799
"LOC106888384",640,552,1192,0.536912751677852,0.0117077896341485,0.0215790632472541
"MC1R",2,0,2,1,0.5,0.594936708860759
"MLYCD",840,773,1613,0.520768753874768,0.100283276448593,0.147291062283871
"MPHOSPH6",1066,902,1968,0.541666666666667,0.000236684358897627,0.000585482361483604
"MTHFSD",201,216,417,0.482014388489209,0.493022240251722,0.594155007482844
"MVD",398,343,741,0.537112010796221,0.0472117827892946,0.0792483496820302
"NIP7",970,1077,2047,0.473864191499756,0.0191144271042351,0.0345530028422711
"PIEZO1",445,324,769,0.578673602080624,1.45299107116997e-05,4.13882305121144e-05
"PKD1L2",5,4,9,0.555555555555556,1,1
"PLCG2",362,770,1132,0.319787985865724,2.07951877412403e-34,2.79249663953798e-33
"PPP1R3E",10,22,32,0.3125,0.0501024597324431,0.0818914420315204
"RNF166",1223,975,2198,0.556414922656961,1.33611508567015e-07,4.48552921617837e-07
"RPL13",3188,2782,5970,0.534003350083752,1.57483337735936e-07,5.10463232661311e-07
"SDR42E1",589,364,953,0.618048268625394,3.11072527303259e-13,1.46204087832532e-12
"SLC22A31",218,213,431,0.505800464037123,0.847243088480427,0.915412072611036
"SLC7A5",4922,5377,10299,0.477910476745315,7.66617526688942e-06,2.25193898464877e-05
"SNTB2",225,251,476,0.472689075630252,0.251821863325884,0.324263769214152
"SPATA2L",1587,1043,2630,0.603422053231939,2.25445591112144e-26,1.63014504342627e-25
"SPG7",2262,1984,4246,0.532736693358455,2.11478995464491e-05,5.6797215924749e-05
"SPIRE2",596,800,1396,0.426934097421203,5.25404708010097e-08,1.82918676122034e-07
"TANGO6",664,648,1312,0.50609756097561,0.678803508278428,0.774072138001468
"TCF25",295,341,636,0.463836477987421,0.0742812346958403,0.112619936474338
"TERF2",1305,1132,2437,0.535494460402134,0.000491199213966078,0.0010993506217336
"TLDC1",1201,1193,2394,0.501670843776107,0.886242033327646,0.946667626509077
"TMED6",0,4,4,0,0.125,0.167857142857143
"TRAPPC2L",246,420,666,0.369369369369369,1.56870051759801e-11,6.70262948428239e-11
"USP10",227,225,452,0.502212389380531,0.962491418772654,1
"UTP4",804,790,1594,0.504391468005019,0.744730144255095,0.833388494761654
"VPS4A",3974,3711,7685,0.517111255692908,0.00279950079509878,0.00555683673725338
"VPS9D1",456,538,994,0.458752515090543,0.0101589052501264,0.0190987418702375
"WFDC1",62,63,125,0.496,1,1
"ZC3H18",503,376,879,0.572241183162685,2.07373480779991e-05,5.6797215924749e-05
"ZCCHC14",442,500,942,0.469214437367304,0.0632310870319788,0.0990620363501001
"ZDHHC7",362,235,597,0.606365159128978,2.2722534949984e-07,7.11972761766166e-07
"ZFPM1",717,794,1511,0.474520185307743,0.0505287621045552,0.0818914420315204
"ZNF276",497,546,1043,0.476510067114094,0.137168527756785,0.181603402945602
"ZNF469",45,39,84,0.535714285714286,0.585646794721225,0.688134983797439
