"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",837,761,1598,0.52377972465582,0.0605976760272694,0.0918738959123117
"ANKRD11",3458,3364,6822,0.506889475227206,0.260176361607183,0.309576936595889
"APRT",3026,2038,5064,0.597551342812006,5.20178651902381e-44,5.43297703098042e-43
"ARY1",382,560,942,0.40552016985138,7.31003089224506e-09,2.08225122385162e-08
"ARY2",610,451,1061,0.57492931196984,1.17803613027903e-06,2.99284854719537e-06
"ARYL",33,34,67,0.492537313432836,1,1
"ATMIN",1185,1420,2605,0.45489443378119,4.48250359617264e-06,9.84773090245608e-06
"ATP2C2",36,48,84,0.428571428571429,0.22986440696912,0.286087194757876
"BANP",158,89,247,0.639676113360324,1.34078391175272e-05,2.86440199328989e-05
"BCO1",3748,2719,6467,0.57955775475491,1.4365072566219e-37,1.22756074656781e-36
"CA5A",5398,5711,11109,0.485912323341435,0.00307294168569543,0.00534919478621056
"CBFA2T3",258,133,391,0.659846547314578,2.54660490228132e-10,7.72196325207883e-10
"CDH13",95,235,330,0.287878787878788,7.80361002675625e-15,3.0564139271462e-14
"CDH15",11,19,30,0.366666666666667,0.200488422065973,0.254674482083804
"CDK10",1397,748,2145,0.651282051282051,3.74897562460721e-45,4.40504635891347e-44
"CDT1",322,507,829,0.388419782870929,1.3931158879409e-10,4.51561701608431e-10
"CENPN",78,57,135,0.577777777777778,0.0848126443397463,0.120793766180851
"CHMP1A",4167,3366,7533,0.553166069295102,2.81073050026438e-20,1.39057193170974e-19
"CHTF8",266,342,608,0.4375,0.00232594903885424,0.00412526810664714
"CIDEC",119,104,223,0.533632286995516,0.348519525359564,0.40445475782468
"CMIP",1343,348,1691,0.794204612655234,1.21472964116299e-137,3.80615287564402e-136
"COG8",1095,814,1909,0.573598742797276,1.36473605235621e-10,4.51561701608431e-10
"COTL1",2302,2305,4607,0.499674408508791,0.976493376036066,1
"COX4I1",2205,2177,4382,0.503194888178914,0.683369858712979,0.738353640448506
"CPNE7",3,11,14,0.214285714285714,0.057373046875,0.088410924692623
"CRISPLD2",414,2176,2590,0.15984555984556,2.07739838435734e-287,1.9527544812959e-285
"CTU2",848,828,1676,0.505966587112172,0.642585240020561,0.702360611185265
"CYB5B",2175,1869,4044,0.537833827893175,1.59981414693934e-06,3.85596230287944e-06
"CYBA",2512,1144,3656,0.687089715536105,6.51403369347643e-116,1.53079791796696e-114
"DBNDD1",22,13,35,0.628571428571429,0.175465248990804,0.225941553495008
"DPEP1",842,1015,1857,0.453419493807216,6.49521481494669e-05,0.000132728302740215
"DUSP15",2,11,13,0.153846153846154,0.0224609375,0.0370408442982456
"EMC8",640,478,1118,0.572450805008945,1.41330623742877e-06,3.49607332416591e-06
"FANCA",27,52,79,0.341772151898734,0.0065532976702838,0.0112001814728487
"FBXO31",446,298,744,0.599462365591398,6.42848664313036e-08,1.72650784129787e-07
"FOXC2",83,60,143,0.58041958041958,0.0654308104824481,0.0961015028960956
"FOXF1",40,4,44,0.909090909090909,1.70514340425144e-08,4.71421999998926e-08
"FOXL1",0,5,5,0,0.0625,0.0932539682539683
"GALNS",881,1018,1899,0.463928383359663,0.00179581482882874,0.00324628065211349
"GAN",76,58,134,0.567164179104478,0.141661749812774,0.188208234983802
"GAS8",321,286,607,0.528830313014827,0.167528581125674,0.218717869802964
"GINS2",79,155,234,0.337606837606838,7.62588924903803e-07,1.9912044150266e-06
"GSE1",398,347,745,0.534228187919463,0.0669005631580553,0.09674850672088
"HSBP1",4264,4455,8719,0.489046909049203,0.0418655445916124,0.0655893531935262
"HSD17B2",73,1,74,0.986486486486487,7.94093388050906e-21,4.14693213759917e-20
"IRF8",574,1035,1609,0.356743318831572,7.58365984941961e-31,5.48356942958034e-30
