"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",449,396,845,0.531360946745562,0.0735757200811916,0.110363580121787
"ANKRD11",376,323,699,0.5379113018598,0.0491262601671541,0.0787714171645746
"APRT",1577,1442,3019,0.522358396820139,0.0147232106556747,0.02489561074505
"ARY1",53,28,81,0.654320987654321,0.0072755020363085,0.0127664469693715
"ARY2",21,541,562,0.0373665480427046,1.0259524424174e-131,4.77067885724093e-130
"ARYL",4,5,9,0.444444444444444,1,1
"ATMIN",1108,1159,2267,0.488751654168505,0.293655223139824,0.379304663222273
"ATP2C2",23,11,34,0.676470588235294,0.0576126729138197,0.0908131962878852
"BANP",68,71,139,0.489208633093525,0.865373510902735,0.935810889697144
"BCO1",730,885,1615,0.452012383900929,0.000125669628716532,0.000265619897059943
"CA5A",1338,1091,2429,0.550843968711404,5.86839601661759e-07,1.65382069559223e-06
"CBFA2T3",8,4,12,0.666666666666667,0.3876953125,0.487238703547297
"CDH13",17,27,44,0.386363636363636,0.174171147270727,0.243556241136489
"CDH15",9,9,18,0.5,1,1
"CDK10",2097,1459,3556,0.58970753655793,9.05818559881354e-27,5.26507037931037e-26
"CDT1",425,895,1320,0.321969696969697,6.32682705495845e-39,4.9032909675928e-38
"CENPN",6925,1422,8347,0.829639391398107,4.94065645841247e-324,4.59481050632359e-322
"CHMP1A",3382,2846,6228,0.543031470777136,1.17457228299259e-11,4.20135470455041e-11
"CHTF8",962,1357,2319,0.414833980163864,2.37731834041144e-16,1.10545302829132e-15
"CIDEC",39,43,82,0.475609756097561,0.740652841345783,0.850379188211825
"CMIP",303,350,653,0.464012251148545,0.0717605326018438,0.109405402163467
"COG8",542,362,904,0.599557522123894,2.33462963019358e-09,7.00388889058073e-09
"COTL1",104,61,165,0.63030303030303,0.00101591499770217,0.00195864552457506
"COX4I1",2242,2225,4467,0.501902843071413,0.810803883763627,0.908491098674907
"CPNE7",61,76,137,0.445255474452555,0.231537165884395,0.307613663246411
"CRISPLD2",20,176,196,0.102040816326531,2.36667204283848e-32,1.46733666655986e-31
"CTU2",250,181,431,0.580046403712297,0.00103197452370084,0.00195864552457506
"CYB5B",1957,1435,3392,0.576945754716981,3.15609723212936e-19,1.63065023660017e-18
"CYBA",379,630,1009,0.375619425173439,2.55587027979055e-15,1.08043607282055e-14
"DBNDD1",176,117,293,0.600682593856655,0.000677213667125007,0.00134001853282182
"DPEP1",376,66,442,0.850678733031674,9.35008144470155e-54,1.08694696794656e-52
"EMC8",802,751,1553,0.516419832582099,0.20450687736718,0.279693229340408
"FANCA",309,429,738,0.41869918699187,1.13594517648224e-05,2.85521355169861e-05
"FBXO31",1374,1165,2539,0.541157936195352,3.62597293539199e-05,8.02894007122512e-05
"FOXC2",0,1,1,0,1,1
"FOXL1",1,0,1,1,1,1
"GALNS",4063,3036,7099,0.572334131567826,3.16793863555699e-34,2.10441637933429e-33
"GAN",180,100,280,0.642857142857143,2.01450649605635e-06,5.2041417814789e-06
"GAS8",3250,2980,6230,0.521669341894061,0.000653085733557329,0.00132036898306156
"GINS2",943,2172,3115,0.302728731942215,3.38098798843382e-110,1.04810627641448e-108
"GSE1",20,15,35,0.571428571428571,0.499559833202511,0.596153846153846
"HAS3",17,25,42,0.404761904761905,0.27995623852894,0.36670324201678
"HSBP1",2994,3407,6401,0.467739415716294,2.58671740810576e-07,7.51764746730737e-07
"HSD17B2",22,13,35,0.628571428571429,0.175465248990804,0.243556241136489
"IRF8",63,60,123,0.51219512195122,0.856984328249701,0.935810889697144
"JPH3",0,4,4,0,0.125,0.178846153846154
"KCNG4",143,71,214,0.668224299065421,9.68723237406086e-07,2.64974297290488e-06
"KIAA0513",138,104,242,0.570247933884298,0.0336792119333984,0.0549502931544922
"KLHDC4",389,876,1265,0.307509881422925,1.4381411792822e-43,1.21588299702949e-42
"KLHL36",214,157,371,0.576819407008086,0.0035879886658645,0.00641697972933459
"LOC106888094",161,131,292,0.551369863013699,0.0895061211871607,0.130063582350093
"LOC106888097",164,133,297,0.552188552188552,0.0815486750371458,0.120381377435787
"LOC106888173",583,450,1033,0.564375605033882,3.91771531048033e-05,8.4731982296435e-05
"LOC106888185",347,202,549,0.632058287795993,6.3714930559096e-10,2.04327191103308e-09
"LOC106888312",41,38,79,0.518987341772152,0.822144242452189,0.910231125572067
"LOC106888384",128,410,538,0.237918215613383,2.04485172830288e-35,1.46285546717052e-34
"MC1R",0,2,2,0,0.5,0.596153846153846
"MLYCD",308,234,542,0.568265682656827,0.00169003059943224,0.00314345691494397
"MPHOSPH6",563,569,1132,0.497349823321555,0.881870170781393,0.942688803249075
"MTHFSD",629,526,1155,0.544588744588745,0.00267299696952018,0.00487428859147798
"MVD",313,333,646,0.484520123839009,0.454760449795967,0.563902957747
"NIP7",1769,2775,4544,0.389304577464789,1.1439680401347e-50,1.18210030813919e-49
"PABPN1L",2,3,5,0.4,1,1
"PIEZO1",139,305,444,0.313063063063063,2.30078404498338e-15,1.01891864849264e-14
"PKD1L2",188,106,294,0.639455782312925,2.00050741678153e-06,5.2041417814789e-06
"PLCG2",85,460,545,0.155963302752294,2.93328301054513e-63,3.89707599972424e-62
"PPP1R3E",6,7,13,0.461538461538462,1,1
"RNF166",425,641,1066,0.398686679174484,3.9166699583773e-11,1.30089395046103e-10
"RPL13",3012,2682,5694,0.528977871443625,1.29376261762852e-05,3.16631377472244e-05
"SDR42E1",1256,1146,2402,0.522897585345545,0.0261261563376438,0.04338808106073
"SLC22A31",613,1637,2250,0.272444444444444,5.78991243616967e-107,1.34615464140945e-105
"SLC7A5",847,1184,2031,0.417035942885278,7.86884061013924e-14,3.04917573642896e-13
"SNTB2",121,113,234,0.517094017094017,0.64733005452144,0.756740786351183
"SPATA2L",643,394,1037,0.620057859209257,1.00896617073202e-14,4.07973277730774e-14
"SPG7",2788,2146,4934,0.565058775841103,6.3444047581341e-20,3.47076260297924e-19
"SPIRE2",48,144,192,0.25,2.43822865323383e-12,9.07021059002983e-12
"TANGO6",646,777,1423,0.453970484891075,0.000563907847130421,0.0011654095507362
"TCF25",328,226,554,0.592057761732852,1.68915361747799e-05,4.02798170321675e-05
"TERF2",1954,1160,3114,0.627488760436737,2.56613268017235e-46,2.38650339256028e-45
"TLDC1",313,322,635,0.492913385826772,0.750915254482065,0.851647788619903
"TMED6",0,2,2,0,0.5,0.596153846153846
"TRAPPC2L",1045,2262,3307,0.315996371333535,1.46996402405186e-101,2.27844423728039e-100
"USP10",46,34,80,0.575,0.218518039478704,0.294524314079992
"UTP4",424,262,686,0.618075801749271,6.61471522373573e-10,2.05056171935808e-09
"VPS4A",5236,3235,8471,0.618108841931295,1.12899255478063e-105,2.09992615189196e-104
"VPS9D1",87,152,239,0.364016736401674,3.13081790997728e-05,7.10161135677774e-05
"WFDC1",216,137,353,0.611898016997167,3.07661488876212e-05,7.10161135677774e-05
"ZC3H18",455,273,728,0.625,1.55285626658506e-11,5.34872714045967e-11
"ZCCHC14",309,374,683,0.452415812591508,0.0142701778439889,0.0245764173979808
"ZDHHC7",58,64,122,0.475409836065574,0.650959816216072,0.756740786351183
"ZFPM1",1062,706,1768,0.600678733031674,2.42885204629208e-17,1.18885915950086e-16
"ZNF276",254,233,487,0.521560574948665,0.364799116382381,0.464744079774814
"ZNF469",62,42,104,0.596153846153846,0.0619263798786275,0.0959858888118726
