"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"FOXC2",5,16,21,0.238095238095238,0.0266036987304688,0.0379756427683983
"FOXF1",2,0,2,1,0.5,0.575949367088608
"GALNS",710,660,1370,0.518248175182482,0.185535772353084,0.222154674791193
"GAN",235,148,383,0.613577023498694,1.02311602349949e-05,2.66010166109867e-05
"GAS8",307,351,658,0.466565349544073,0.0936013490679623,0.121681753788351
"GINS2",80,271,351,0.227920227920228,2.06801447645766e-25,1.88189317357647e-24
"GSE1",344,307,651,0.528417818740399,0.158206267698735,0.194550950818715
"HAS3",28,32,60,0.466666666666667,0.698883427620007,0.775590145285617
"HSBP1",6847,8766,15613,0.43854480240825,2.63309875605056e-53,3.99353311334335e-52
"HSD17B2",66,0,66,1,2.71050543121378e-20,1.76182853028896e-19
"IRF8",337,265,602,0.559800664451827,0.00377095437475676,0.00672856564907579
"JPH3",862,689,1551,0.555770470664088,1.23307756192971e-05,3.11694605932232e-05
"KCNG4",21,11,32,0.65625,0.110184165183455,0.141221958192879
"KIAA0513",741,524,1265,0.585770750988142,1.14629009356304e-09,3.86342216719396e-09
"KLHDC4",347,690,1037,0.334619093539055,8.23064159769015e-27,8.32209317099781e-26
"KLHL36",1666,1389,3055,0.545335515548282,5.83040691146314e-07,1.71150654497789e-06
"LOC106888094",177,72,249,0.710843373493976,2.21927828318125e-11,8.07817295077977e-11
"LOC106888097",432,201,633,0.682464454976303,2.32792473589796e-20,1.62954731512857e-19
"LOC106888173",2712,291,3003,0.903096903096903,0,0
"LOC106888185",107,21,128,0.8359375,4.47572502500127e-15,2.03645488637558e-14
"LOC106888312",10,0,10,1,0.001953125,0.00365156362153018
"LOC106888384",56,115,171,0.327485380116959,7.55173018747195e-06,2.02119837370573e-05
"MC1R",5,3,8,0.625,0.7265625,0.787109375
"MLYCD",680,596,1276,0.532915360501567,0.020113579152682,0.0305055950482343
"MPHOSPH6",973,799,1772,0.549097065462754,3.90853905677894e-05,9.35992247807589e-05
"MTHFSD",209,165,374,0.558823529411765,0.0260517692887842,0.0379756427683983
"MVD",640,570,1210,0.528925619834711,0.0472545231540649,0.0641815165226852
"NIP7",2028,1793,3821,0.530751112274274,0.000152699510173151,0.000347391385643918
"PIEZO1",463,383,846,0.547281323877069,0.00657200773622016,0.0106795125713578
"PKD1L2",0,4,4,0,0.125,0.157986111111111
"PLCG2",78,80,158,0.493670886075949,0.936624069648503,0.968554435659248
"PPP1R3E",1,2,3,0.333333333333333,1,1
"RNF166",426,339,765,0.556862745098039,0.00185644708601692,0.00365156362153018
"RPL13",2264,1857,4121,0.549381218150934,2.45982772236196e-10,8.60939702826684e-10
"SDR42E1",217,71,288,0.753472222222222,2.31118215471867e-18,1.40211717386266e-17
"SLC22A31",375,260,635,0.590551181102362,5.742750701875e-06,1.58360701172917e-05
"SLC7A5",8190,5940,14130,0.579617834394904,3.64608743521721e-80,8.29484891511915e-79
"SNTB2",40,41,81,0.493827160493827,1,1
"SPATA2L",3360,2639,5999,0.560093348891482,1.31466670316893e-20,9.96955583236437e-20
"SPG7",3071,3320,6391,0.480519480519481,0.00191873453080598,0.00365156362153018
"SPIRE2",2026,2231,4257,0.475922010805732,0.00176491289696431,0.00365016076417618
"TANGO6",909,806,1715,0.53002915451895,0.0137538756625118,0.0215793566429065
"TCF25",291,357,648,0.449074074074074,0.0106108488891539,0.0169401271739124
"TERF2",1303,912,2215,0.588261851015801,9.73600200678981e-17,5.53735114136171e-16
"TLDC1",508,580,1088,0.466911764705882,0.0313105479224319,0.043170603953656
"TRAPPC2L",656,762,1418,0.46262341325811,0.00527915560505928,0.00906421056717725
"USP10",184,140,324,0.567901234567901,0.0167660717362297,0.0258595343728289
"UTP4",609,445,1054,0.577798861480076,4.89384811622873e-07,1.48446726192272e-06
"VPS4A",4684,4471,9155,0.511632987438558,0.0267081443645878,0.0379756427683983
"VPS9D1",998,663,1661,0.600842865743528,1.98728333710477e-16,1.0046821315363e-15
"WFDC1",79,47,126,0.626984126984127,0.00553602516389777,0.00932922759101291
"ZC3H18",448,250,698,0.641833810888252,6.06729265213246e-14,2.40053752758284e-13
"ZCCHC14",571,576,1147,0.497820401046208,0.905989019946094,0.958662800175518
"ZDHHC7",210,204,414,0.507246376811594,0.805922256360945,0.862810886221718
"ZFPM1",548,478,1026,0.53411306042885,0.0311786481853848,0.043170603953656
"ZNF276",372,413,785,0.473885350318471,0.153344109716341,0.191154986084754
"ZNF469",11,5,16,0.6875,0.210113525390625,0.248315984552557
