"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",419,375,794,0.527707808564232,0.126953664915648,0.192478137130176
"ANKRD11",3874,3770,7644,0.506802721088435,0.238760456032726,0.343279266595081
"APRT",1711,1215,2926,0.584757347915243,4.60981111902472e-20,5.41652806485405e-19
"ARY1",52,144,196,0.26530612244898,3.4962659722168e-11,1.825827785491e-10
"ARY2",227,384,611,0.37152209492635,2.21962550982255e-10,9.48385445106e-10
"ARYL",8,3,11,0.727272727272727,0.2265625,0.332763671875
"ATMIN",981,739,1720,0.570348837209302,5.87359074513878e-09,2.12352896170402e-08
"ATP2C2",23,25,48,0.479166666666667,0.885433497286515,0.958083358704555
"BANP",74,49,123,0.601626016260163,0.0300469148355451,0.0564881998908248
"BCO1",59,216,275,0.214545454545455,3.27947042894822e-22,4.40386029030189e-21
"CA5A",3439,3400,6839,0.502851294048838,0.645876972589105,0.749536239794764
"CBFA2T3",195,71,266,0.733082706766917,1.52896437447867e-14,1.30656955637268e-13
"CDH13",44,44,88,0.5,1,1
"CDH15",0,2,2,0,0.5,0.599035432067099
"CDK10",1539,596,2135,0.720843091334895,1.43186731129457e-95,6.72977636308448e-94
"CDT1",131,203,334,0.392215568862275,9.66565874152237e-05,0.000232967159411052
"CENPN",3,27,30,0.1,8.43033194541932e-06,2.33073883196887e-05
"CHMP1A",2489,1997,4486,0.554837271511369,2.16774198450773e-13,1.45548390388376e-12
"CHTF8",118,129,247,0.477732793522267,0.524674921906405,0.616493033240025
"CMIP",1352,1058,2410,0.560995850622407,2.29245214399118e-09,8.61962006140685e-09
"COG8",381,381,762,0.5,1,1
"COTL1",2243,1904,4147,0.540872920183265,1.50880392450053e-07,5.25287292233519e-07
"COX4I1",1655,1932,3587,0.461388346807917,4.01702950530483e-06,1.18000241718329e-05
"CPNE7",121,242,363,0.333333333333333,2.06247834563229e-10,9.23204592806834e-10
"CRISPLD2",34,131,165,0.206060606060606,1.24384838140355e-14,1.16921747851933e-13
"CTU2",331,322,653,0.506891271056662,0.754259338264204,0.864638753619941
"CYB5B",740,588,1328,0.557228915662651,3.3564900763746e-05,8.76416853275591e-05
"CYBA",148,281,429,0.344988344988345,1.32893603523572e-10,6.24599936560789e-10
"DBNDD1",91,77,168,0.541666666666667,0.315874911612991,0.415359152363538
"DPEP1",18,0,18,1,7.62939453124999e-06,2.17322147253788e-05
