"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"FBXO31",214,174,388,0.551546391752577,0.0475721839569755,0.0790038054999771
"FOXC2",24,2,26,0.923076923076923,1.04904174804688e-05,3.3641683644262e-05
"FOXF1",9,3,12,0.75,0.14599609375,0.20888671875
"FOXL1",0,1,1,0,1,1
"GALNS",737,766,1503,0.490352628077179,0.470161797025104,0.577710115449754
"GAN",50,28,78,0.641025641025641,0.0168530898946026,0.0307321051019223
"GAS8",354,347,701,0.504992867332382,0.820741588269148,0.87734445642564
"GINS2",222,461,683,0.325036603221083,3.51019324274368e-20,2.72039976312635e-19
"GSE1",617,529,1146,0.538394415357766,0.0101401547641885,0.0192455998585618
"HAS3",3,3,6,0.5,1,1
"HSBP1",4529,5503,10032,0.451455342902711,2.42891278208791e-22,2.25888888734175e-21
"HSD17B2",8,0,8,1,0.0078125,0.01513671875
"IRF8",128,139,267,0.47940074906367,0.540624071964512,0.628475483658745
"JPH3",148,107,255,0.580392156862745,0.0120987390002133,0.0225036545403967
"KCNG4",6,0,6,1,0.03125,0.0538194444444445
"KIAA0513",915,846,1761,0.519591141396934,0.105114010223839,0.160255786078968
"KLHDC4",397,597,994,0.399396378269618,2.40825061461344e-10,1.01803321435932e-09
"KLHL36",1122,821,1943,0.577457539886773,9.15279743828168e-12,4.25605080880098e-11
"LOC106888094",157,72,229,0.685589519650655,1.97426878243531e-08,7.34427987065934e-08
"LOC106888097",848,506,1354,0.62629246676514,1.20038979049101e-20,1.01487500468785e-19
"LOC106888173",2439,3090,5529,0.441128594682583,2.1040755892737e-18,1.50522330617273e-17
"LOC106888185",534,367,901,0.592674805771365,2.92977258582326e-08,1.04795711723678e-07
"LOC106888312",16,3,19,0.842105263157895,0.004425048828125,0.00914510091145834
"LOC106888384",793,526,1319,0.601213040181956,1.99831900957689e-13,1.23895778593767e-12
"MLYCD",650,545,1195,0.543933054393305,0.00261084930524538,0.00551838603154137
"MPHOSPH6",872,714,1586,0.549810844892812,7.96973909192887e-05,0.00021176735301411
"MTHFSD",196,184,380,0.515789473684211,0.572615800087529,0.657447770470867
"MVD",405,303,708,0.572033898305085,0.000143621247620286,0.000360993946721258
"NIP7",951,810,1761,0.540034071550256,0.000844523151058804,0.00191562568410899
"PABPN1L",0,2,2,0,0.5,0.594772012548418
"PIEZO1",459,380,839,0.547079856972586,0.00704866794743598,0.0139473642364159
"PKD1L2",5,14,19,0.263157894736842,0.063568115234375,0.100200588420286
"PLCG2",415,929,1344,0.308779761904762,1.36917686112198e-45,2.54666896168688e-44
"PPP1R3E",21,28,49,0.428571428571429,0.391602910547491,0.5129446574777
"RNF166",970,787,1757,0.552077404667046,1.38865289517746e-05,4.30482397505012e-05
"RPL13",3125,2573,5698,0.548438048438048,2.77154907403853e-13,1.43196702158658e-12
"SDR42E1",405,118,523,0.774378585086042,8.05155751493951e-38,1.06970692698482e-36
"SLC22A31",197,182,379,0.519788918205805,0.472107191120229,0.577710115449754
"SLC7A5",3412,4971,8383,0.407014195395443,2.66580688884253e-65,8.26400135541185e-64
"SNTB2",225,208,433,0.519630484988453,0.441982393836601,0.556404042002655
"SPATA2L",1384,1064,2448,0.565359477124183,1.07248188017695e-10,4.74956261221222e-10
"SPG7",2031,1770,3801,0.534333070244672,2.45653278068708e-05,7.36959834206124e-05
"SPIRE2",597,763,1360,0.438970588235294,7.48417229932802e-06,2.48581437084823e-05
"TANGO6",675,628,1303,0.518035303146585,0.202524631208222,0.285375616702495
"TCF25",229,325,554,0.413357400722022,5.22011952202713e-05,0.000151709723608913
"TERF2",1235,896,2131,0.579540122008447,2.18235713436193e-13,1.26849508434787e-12
"TLDC1",854,900,1754,0.486887115165336,0.282604770248849,0.380902081639753
"TMED6",1,3,4,0.25,0.625,0.700301204819277
"TRAPPC2L",236,381,617,0.382495948136143,5.77073887124548e-09,2.23616131260762e-08
"USP10",203,202,405,0.501234567901235,1,1
"UTP4",701,710,1411,0.496810772501772,0.831356659493818,0.878592833328694
"VPS4A",3416,3376,6792,0.502944640753828,0.636057364622152,0.704206367974525
"VPS9D1",471,455,926,0.508639308855292,0.622085414181314,0.700301204819277
"WFDC1",57,83,140,0.407142857142857,0.0342356618731953,0.0578893918946757
"ZC3H18",357,332,689,0.518142235123367,0.360554594977569,0.479022533327342
"ZCCHC14",453,502,955,0.47434554973822,0.120319248784119,0.174838908389423
"ZDHHC7",306,216,522,0.586206896551724,9.44857661935316e-05,0.00024408822933329
"ZFPM1",519,585,1104,0.470108695652174,0.0503841670413143,0.0822057462253023
"ZNF276",403,495,898,0.448775055679287,0.00237337526066704,0.00513311393586127
"ZNF469",35,34,69,0.507246376811594,1,1
