"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",725,480,1205,0.601659751037344,1.75187953887695e-12,9.14870425857964e-12
"ANKRD11",5015,4564,9579,0.523541079444618,4.25276025393807e-06,1.14216989677194e-05
"APRT",2153,1737,3890,0.553470437017995,2.73737754515191e-11,1.16960676929218e-10
"ARY1",142,243,385,0.368831168831169,2.97984976773757e-07,9.65882338508039e-07
"ARY2",222,498,720,0.308333333333333,3.08821707645428e-25,2.90292405186702e-24
"ARYL",14,8,22,0.636363636363636,0.28627872467041,0.381483064753019
"ATMIN",1493,1147,2640,0.565530303030303,1.76856763862183e-11,8.19476920679671e-11
"ATP2C2",45,36,81,0.555555555555556,0.37417441760471,0.467661837744205
"BANP",123,59,182,0.675824175824176,2.40036709616604e-06,6.63630903057669e-06
"BCO1",81,289,370,0.218918918918919,1.61769711763578e-28,1.90079411322204e-27
"CA5A",6014,5665,11679,0.514941347718126,0.00128026286955911,0.00256052573911821
"CBFA2T3",263,172,435,0.604597701149425,1.49132206817624e-05,3.50460686021417e-05
"CDH13",67,86,153,0.437908496732026,0.145365549747273,0.2111328125
"CDH15",17,20,37,0.459459459459459,0.742829358729068,0.811929764192237
"CDK10",2261,917,3178,0.711453744493392,2.11637907981809e-129,9.94698167514501e-128
"CDT1",252,228,480,0.525,0.293801016215981,0.381483064753019
"CENPN",31,77,108,0.287037037037037,1.1153098221083e-05,2.75892429679423e-05
"CHMP1A",3663,2926,6589,0.555926544240401,1.12176046497477e-19,8.78712364230239e-19
"CHTF8",260,252,512,0.5078125,0.757083030544167,0.817997757139675
"CIDEC",6,5,11,0.545454545454545,1,1
"CMIP",1500,1357,2857,0.525026251312566,0.00788130268865482,0.014246970244876
"COG8",727,517,1244,0.584405144694534,2.86184814300414e-09,1.12089052267662e-08
"COTL1",4298,3794,8092,0.531141868512111,2.22670383908733e-08,7.47536288836462e-08
"COX4I1",2647,2788,5435,0.487028518859246,0.0575526023287325,0.0918867874000589
"CPNE7",96,253,349,0.275071633237822,1.91988969372759e-17,1.28906879435995e-16
"CRISPLD2",9,119,128,0.0703125,1.21032599256708e-25,1.2641182589034e-24
"CTU2",554,483,1037,0.534233365477338,0.0296753351989294,0.049812169798203
"CYB5B",1155,895,2050,0.563414634146341,1.01757922990023e-08,3.67894029271621e-08
"CYBA",202,393,595,0.339495798319328,3.93874564308464e-15,2.31401306531223e-14
"DBNDD1",135,121,256,0.52734375,0.41655718749323,0.502004815696969
"DPEP1",13,0,13,1,0.000244140625,0.000533702761627907
"DUSP15",0,3,3,0,0.25,0.340579710144928
"EMC8",703,663,1366,0.514641288433382,0.291325579514158,0.381483064753019
"FANCA",46,16,62,0.741935483870968,0.000176327112551443,0.000404262160483796
"FBXO31",139,158,297,0.468013468013468,0.296258124755004,0.381483064753019
"FOXC2",8,20,28,0.285714285714286,0.0356981381773948,0.0588706138364055
"FOXL1",1,0,1,1,1,1
"GALNS",1203,1246,2449,0.491220906492446,0.396051994719146,0.483492045501295
"GAN",176,95,271,0.649446494464945,9.85236279797673e-07,2.89413157190567e-06
"GAS8",311,350,661,0.470499243570348,0.139341045315441,0.207905686661134
"GINS2",105,277,382,0.274869109947644,5.34196812278232e-19,3.86265387339644e-18
"GSE1",323,300,623,0.518459069020867,0.378109570942123,0.467661837744205
"HAS3",14,26,40,0.35,0.0806904677519927,0.126415066144789
"HSBP1",5435,6992,12427,0.437354148225638,2.17353109066074e-44,5.10779806305275e-43
"HSD17B2",13,0,13,1,0.000244140625,0.000533702761627907
"IRF8",405,382,787,0.514612452350699,0.432932630354808,0.508695840666899
"JPH3",694,570,1264,0.549050632911392,0.00053586690655801,0.0011448065731012
"KCNG4",41,44,85,0.482352941176471,0.828423274164901,0.884906679221599
"KIAA0513",1214,1008,2222,0.546354635463546,1.34990637628067e-05,3.25362049667648e-05
"KLHDC4",297,485,782,0.379795396419437,1.83074631215671e-11,8.19476920679671e-11
"KLHL36",1501,1494,2995,0.501168614357262,0.912700519437483,0.953264986968038
"LOC106888094",333,157,490,0.679591836734694,1.3228477341013e-15,8.28984580036813e-15
"LOC106888097",448,392,840,0.533333333333333,0.0576736218787604,0.0918867874000589
"LOC106888173",4829,1682,6511,0.741667946551989,0,0
"LOC106888185",143,98,241,0.593360995850622,0.00449351063556709,0.00844779999486613
"LOC106888312",15,4,19,0.789473684210526,0.0192108154296875,0.0328330300071023
"LOC106888384",126,140,266,0.473684210526316,0.425457571657945,0.506240654884137
"MC1R",2,3,5,0.4,1,1
"MLYCD",676,657,1333,0.507126781695424,0.622020664483,0.704457138089181
"MPHOSPH6",995,747,1742,0.571182548794489,3.07255641803231e-09,1.15528121318015e-08
"MTHFSD",202,198,400,0.505,0.880788803580898,0.930271320636004
"MVD",614,570,1184,0.518581081081081,0.211404973605733,0.29659802267073
"NIP7",1800,1473,3273,0.549954170485793,1.1780480435187e-08,4.10135244780586e-08
"PABPN1L",0,1,1,0,1,1
"PIEZO1",965,764,1729,0.558126084441874,1.47187347046168e-06,4.19260927949691e-06
"PKD1L2",3,9,12,0.25,0.14599609375,0.2111328125
"PLCG2",40,130,170,0.235294117647059,2.63034750133253e-12,1.30132981644873e-11
"PPP1R3E",3,5,8,0.375,0.7265625,0.803492647058824
"RNF166",471,452,923,0.510292524377031,0.553554369336547,0.634562325824822
"RPL13",2392,2221,4613,0.518534576197702,0.0123070025877439,0.0218275140235458
"SDR42E1",167,54,221,0.755656108597285,1.26512864884846e-14,6.99541723480912e-14
"SLC22A31",162,210,372,0.435483870967742,0.0147057024612054,0.0255988153954316
"SLC7A5",5917,4582,10499,0.563577483569864,7.57205184941956e-39,1.18628812307573e-37
"SNTB2",27,42,69,0.391304347826087,0.0911864905670118,0.138250485698373
"SPATA2L",3086,1772,4858,0.635240839851791,3.97626129247425e-80,1.24589520497527e-78
"SPG7",2854,3094,5948,0.479825151311365,0.00193972980436243,0.00379863753354309
"SPIRE2",1990,2173,4163,0.478020658179198,0.00478493806873201,0.0088192976168786
"TANGO6",919,1070,1989,0.462041226747109,0.000765935850027343,0.00156517325875153
"TCF25",269,386,655,0.410687022900763,5.52242687037794e-06,1.40299493463656e-05
"TERF2",1141,851,1992,0.572791164658635,8.79281043835567e-11,3.59358339654536e-10
"TLDC1",811,1023,1834,0.442202835332606,8.12926172518017e-07,2.46500194247399e-06
"TMED6",0,2,2,0,0.5,0.580246913580247
"TRAPPC2L",492,1009,1501,0.327781479013991,2.87952199037333e-41,5.41350134190187e-40
"USP10",221,162,383,0.577023498694517,0.00299041349368102,0.00573671160012277
"UTP4",514,460,974,0.527720739219713,0.0894127897990912,0.13778364329696
"VPS4A",4701,4578,9279,0.506627869382477,0.205327446656226,0.29243606038917
"VPS9D1",1213,721,1934,0.627197518097208,3.04714673194505e-29,4.09188275432621e-28
"WFDC1",212,61,273,0.776556776556777,1.02696781432157e-20,8.77590677692978e-20
"ZC3H18",398,278,676,0.588757396449704,4.46856878986864e-06,1.16679296179903e-05
"ZCCHC14",423,437,860,0.491860465116279,0.657576430571841,0.73585933897325
"ZDHHC7",299,330,629,0.475357710651828,0.231600436738951,0.320153544903845
"ZFPM1",638,469,1107,0.576332429990967,4.22037115048739e-07,1.32238296048605e-06
"ZNF276",637,521,1158,0.550086355785838,0.000719669443842538,0.00150330950491552
"ZNF469",19,13,32,0.59375,0.377085587475449,0.467661837744205
