"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"KIAA0513",794,704,1498,0.530040053404539,0.0214452317226612,0.035482110668403
"KLHDC4",357,640,997,0.358074222668004,2.43677018779479e-19,1.16708466889119e-18
"KLHL36",1635,1613,3248,0.503386699507389,0.712523117131582,0.831276969986846
"LOC106888094",229,141,370,0.618918918918919,5.54218701050906e-06,1.52830005441311e-05
"LOC106888097",369,316,685,0.538686131386861,0.0468635365597238,0.0735272728781873
"LOC106888173",3481,934,4415,0.788448471121178,0,0
"LOC106888185",99,37,136,0.727941176470588,1.02602125141264e-07,2.9177479337047e-07
"LOC106888312",8,10,18,0.444444444444444,0.814529418945313,0.901387061001798
"LOC106888384",52,81,133,0.390977443609023,0.0148725970926421,0.0260270449121237
"MC1R",1,1,2,0.5,1,1
"MLYCD",723,623,1346,0.537147102526003,0.0069445680100759,0.0128970548758552
"MPHOSPH6",1103,920,2023,0.545229856648542,5.14340308558202e-05,0.000126499913726477
"MTHFSD",238,157,395,0.60253164556962,5.38303204456345e-05,0.000127933972595218
"MVD",572,523,1095,0.522374429223744,0.14686988518018,0.219100976252399
"NIP7",2393,1952,4345,0.550747986191024,2.3780821995401e-11,9.01689500658956e-11
"PABPN1L",0,2,2,0,0.5,0.631944444444444
"PIEZO1",586,493,1079,0.543095458758109,0.00507472063220428,0.00982552292618276
"PKD1L2",1,5,6,0.166666666666667,0.21875,0.30625
"PLCG2",55,109,164,0.335365853658537,2.99465950840831e-05,7.56983375736546e-05
"PPP1R3E",2,3,5,0.4,1,1
"RNF166",428,390,818,0.523227383863081,0.195747190970009,0.278328037160481
"RPL13",2440,2081,4521,0.539703605397036,9.98316697009329e-08,2.9177479337047e-07
"SDR42E1",169,71,240,0.704166666666667,2.15690894187925e-10,7.85114854844047e-10
"SLC22A31",376,382,758,0.496042216358839,0.855905413003159,0.927230864086756
"SLC7A5",7586,5708,13294,0.570633368436889,8.8786865107344e-60,1.34660078746138e-58
"SNTB2",38,63,101,0.376237623762376,0.0165058557016076,0.0283402428084206
"SPATA2L",3842,2378,6220,0.617684887459807,1.60306916762679e-77,4.86264314180125e-76
"SPG7",3507,3506,7013,0.500071296164266,1,1
"SPIRE2",2304,2572,4876,0.472518457752256,0.000131009929171961,0.000298047588866211
"TANGO6",933,994,1927,0.484172288531396,0.171666569273617,0.247962822284113
"TCF25",288,386,674,0.427299703264095,0.000182320096310493,0.000404661677176948
"TERF2",1491,986,2477,0.601937828017763,2.93564198077298e-24,1.66964637656463e-23
"TLDC1",573,685,1258,0.455484896661367,0.00173984689479924,0.00359831971424388
"TMED6",0,1,1,0,1,1
"TRAPPC2L",503,1165,1668,0.301558752997602,1.65983073745338e-60,3.02089194216515e-59
"USP10",182,164,346,0.526011560693642,0.360775422662648,0.47580526756958
"UTP4",636,488,1124,0.565836298932384,1.13036298358663e-05,2.93894375732523e-05
"VPS4A",4761,4974,9735,0.489060092449923,0.0316560119730594,0.0514410194562215
"VPS9D1",1226,678,1904,0.64390756302521,1.55357129314041e-36,1.57083319639753e-35
"WFDC1",43,53,96,0.447916666666667,0.358397632191627,0.47580526756958
"ZC3H18",451,297,748,0.602941176470588,1.98381332669667e-08,6.22506940446195e-08
"ZCCHC14",452,656,1108,0.407942238267148,9.6345891023426e-10,3.37210618581991e-09
"ZDHHC7",247,190,437,0.565217391304348,0.00731798663171123,0.0133187356697144
"ZFPM1",600,574,1174,0.511073253833049,0.465627859743791,0.605316217666928
"ZNF276",483,463,946,0.510570824524313,0.53676681626695,0.669120277812226
"ZNF469",16,7,23,0.695652173913043,0.0931396484375001,0.143656067929026
