"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"UTP4",493,445,938,0.525586353944563,0.124835631748961,0.176690432629299
"VPS4A",3757,3937,7694,0.488302573433845,0.0412747379596481,0.065470274004959
"VPS9D1",812,631,1443,0.562716562716563,2.09138660805391e-06,6.41358559803198e-06
"WFDC1",56,28,84,0.666666666666667,0.00298532318444723,0.00538528888174795
"ZC3H18",452,272,724,0.624309392265193,2.28793848304239e-11,1.1078438970521e-10
"ZCCHC14",498,569,1067,0.466729147141518,0.0320672971294269,0.0546331728871718
"ZDHHC7",251,226,477,0.526205450733753,0.271801270191488,0.367731130259072
"ZFPM1",424,333,757,0.560105680317041,0.00105805544912413,0.00212945088152559
"ZNF276",299,327,626,0.477635782747604,0.28051623224702,0.374021642996027
"ZNF469",20,15,35,0.571428571428571,0.499559833202511,0.605263157894737
