"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"ACSF3",1010,1225,2235,0.451901565995526,5.90030584005104e-06,1.55702515223569e-05
"ANKRD11",2969,2607,5576,0.532460545193687,1.32441374741248e-06,3.87188278321277e-06
"APRT",3387,1973,5360,0.631902985074627,5.82410814446626e-84,1.38322568431074e-82
"ARY1",11,12,23,0.478260869565217,1,1
"ARY2",959,802,1761,0.54457694491766,0.000199451901426577,0.000440649549663368
"ARYL",2,5,7,0.285714285714286,0.453125,0.544897151898734
"ATMIN",1162,1061,2223,0.522717049032839,0.033902659337394,0.0555302178802142
"ATP2C2",37,45,82,0.451219512195122,0.439705429185824,0.535538663751966
"BANP",177,97,274,0.645985401459854,1.5462297267841e-06,4.32034776601438e-06
"BCO1",448,950,1398,0.320457796852647,8.02997803003227e-42,6.93498102593696e-41
"CA5A",4483,5185,9668,0.46369466280513,9.86237936103723e-13,4.68463019649269e-12
"CBFA2T3",317,162,479,0.661795407098121,1.26426524279009e-12,5.71929514595516e-12
"CDH13",105,301,406,0.258620689655172,5.1280368176888e-23,2.86566763341433e-22
"CDH15",3,0,3,1,0.25,0.3125
"CDK10",1547,791,2338,0.661676646706587,6.3601570641178e-56,7.55268651363989e-55
"CDT1",368,327,695,0.529496402877698,0.129134598508953,0.175254097976436
"CENPN",50,44,94,0.531914893617021,0.606295937693966,0.677624871540315
"CHMP1A",3930,3058,6988,0.562392673153978,1.75605014113088e-25,1.04265477129646e-24
"CHTF8",204,376,580,0.351724137931034,8.52400036532232e-13,4.26200018266116e-12
"CIDEC",20,33,53,0.377358490566038,0.0983706484404921,0.137429582380099
"CMIP",575,197,772,0.744818652849741,1.06174363034537e-43,1.12072938758678e-42
"COG8",960,727,1687,0.569057498518079,1.53909403800638e-08,5.04185977967608e-08
"COTL1",1655,1703,3358,0.492852888624181,0.417330318307144,0.514888055054269
"COX4I1",2431,2223,4654,0.522346368715084,0.00240745764554364,0.00476475992347178
"CPNE7",0,2,2,0,0.5,0.579268292682927
"CRISPLD2",413,1145,1558,0.265083440308087,1.41281616721989e-79,2.68435071771778e-78
"CTU2",828,852,1680,0.492857142857143,0.57471338457911,0.649973470654946
"CYB5B",2283,2154,4437,0.514536849222448,0.0546426081193741,0.082397583672072
"CYBA",3233,3547,6780,0.476843657817109,0.000143587417732418,0.000324781063918565
"DBNDD1",29,26,55,0.527272727272727,0.787706189670044,0.840809977737688
"DPEP1",158,10,168,0.94047619047619,2.14161995879827e-35,1.56502996989104e-34
"DUSP15",0,8,8,0,0.0078125,0.0134943181818182
"EMC8",748,512,1260,0.593650793650794,3.15031992103196e-11,1.24700163540849e-10
"FANCA",25,21,46,0.543478260869565,0.658738077023657,0.727675782758691
"FBXO31",284,213,497,0.571428571428571,0.00166298953437917,0.00336136182480897
"FOXC2",196,188,384,0.510416666666667,0.720980014299152,0.784357244318182
"FOXF1",35,2,37,0.945945945945946,1.02445483207703e-08,3.47582889454707e-08
"FOXL1",0,2,2,0,0.5,0.579268292682927
"GALNS",1191,1017,2208,0.539402173913043,0.000230113893078408,0.000496836814601108
"GAN",79,58,137,0.576642335766423,0.0871332264753472,0.127348561771661
"GAS8",200,173,373,0.536193029490617,0.178150103488507,0.231839175772714
"GINS2",43,339,382,0.112565445026178,3.52108072150975e-58,5.57504447572376e-57
"GSE1",343,278,621,0.552334943639291,0.0101649472210426,0.01724410689284
"HAS3",3,2,5,0.6,1,1
"HSBP1",5220,4948,10168,0.513375295043273,0.00719554901523519,0.0126588362305064
"HSD17B2",104,4,108,0.962962962962963,3.43224628435995e-26,2.17375598009464e-25
