"Gene_ID","s1319_F_BLO_01","s1323_I_BLO_01","s1324_S_BLO_01","s1330_I_BLO_01","s1639_F_BLO_01","s1647_F_BLO_01","s1670_S_BLO_01","s1680_S_BLO_01","s319_I_BLO_01"
"CENPN",67.7245357580695,51.6875791297502,59.3420087185192,41.5684943579058,67.3012573707321,49.2563728711186,77.554123905881,34.7104306096496,65.2677448084362
"ATMIN",2373.47252329142,3101.25474778501,1986.21193887279,2397.67075456401,2406.01995100367,2139.69683752139,2184.44115668231,2403.69731971823,1926.30496830454
"PPP1R3E",0.778442939747925,2.58437895648751,1.16356879840234,8.31369887158116,3.88276484831147,5.91076474453423,5.74474991895415,5.20656459144744,3.6259858226909
"PKD1L2",0,0,0,0,0,0,0,0,0
"BCO1",19.4610734936981,37.9042246951502,15.1263943792304,30.7606858248503,11.6482945449344,10.8364020316461,17.2342497568624,16.4874545395835,34.4468653155635
"GAN",4.67065763848755,6.03021756513753,2.32713759680468,12.4705483073717,7.76552969662293,0.985127457422372,2.87237495947707,7.80984688717115,11.7844539237454
"CMIP",769.880067410698,1280.99050276564,1078.62827611897,993.487015153948,999.164820965484,684.663582908549,1057.03398508756,1189.70000914574,1273.62752022018
"PLCG2",3643.11295802029,1144.87987772397,5068.50568584058,719.966322278928,2966.43234410996,2699.2492333373,4364.57375092541,5727.22105059218,809.501334915743
"SDR42E1",17.9041876142023,11.1989754781125,15.1263943792304,11.6391784202136,10.3540395954972,7.88101965937898,5.74474991895415,7.80984688717115,10.8779574680727
"HSD17B2",1770.17924498678,0.861459652162504,975.070653061159,0,2961.25532431221,1743.6755996376,1279.64304444704,661.233703113824,3.6259858226909
"ARY2",47.4850193246235,10.33751582595,61.6691463153239,14.9646579688461,69.8897672696064,109.349147773883,157.980622771239,72.8919042802641,27.1948936701817
"LOC106888090",42.035918746388,28.4281685213626,48.8698895328982,34.0861653734827,53.0644529269234,27.5835688078264,51.7027492705873,57.2722105059218,54.3897873403635
"ARY1",0,0,0,0,0,0,0,0,0
"ARYL",0.778442939747925,0,0,0,0,0,0,0.867760765241239,0.906496455672725
"MPHOSPH6",4945.44799621857,4306.43680116036,4498.35697462344,3004.57077218943,4664.49483777151,4094.18971304738,3772.86450927313,3627.23999870838,2520.96664322585
"CDH13",0.778442939747925,0,2.32713759680468,0.831369887158116,0,0,0,0,0
"MLYCD",1587.24515414602,1515.30752815384,2001.33833325202,1491.47757756166,1489.68744680217,1580.14444170548,1395.97423030586,1660.02634390649,1484.84119439192
"HSBP1",1489.93978667753,2148.48037249328,2355.06324796633,1723.42977607877,1971.15028799279,1746.63098200987,1752.14872528101,1752.8767457873,1703.30684020905
"KCNG4",0,0,0,0,0,0,0,0,0
"WFDC1",1.55688587949585,0.861459652162504,0,0.831369887158116,0,0,0,0,0.906496455672725
"ATP2C2",0,0,0,0,0,0,0,0,2.71948936701817
"TLDC1",294.251431224716,372.150569734202,379.323428279162,467.229876582861,376.628190286212,372.378178905657,413.621994164698,164.006784630594,609.165618212071
"COTL1",860.957891361205,973.449406943629,823.806709268855,435.637820870853,469.814546645687,622.600553090939,517.027492705873,702.018459080163,772.334980233161
"KLHL36",47.4850193246235,28.4281685213626,15.1263943792304,26.6038363890597,22.0023341404316,19.7025491484474,37.3408744732019,28.6361052529609,50.7638015176726
"USP10",1554.55055067661,1734.11827980312,1816.33089430605,2113.34225315593,1593.22784275714,1689.49358947937,2096.83372041826,1804.94239170178,1866.47620223014
"CRISPLD2",26.4670599514295,88.7303441727379,108.211898251417,145.48973025267,28.4736088876174,34.479461009783,61.7560616287571,155.329176978182,241.128057208945
"HNF4B",0,0,0,0,0,0,0,1.73552153048248,0
"ZDHHC7",529.341199028589,588.37694242699,670.215627879746,629.347004578694,758.433400370173,664.961033760101,782.722176457502,806.149750909111,760.550526309416
"LOC106888097",6.2275435179834,11.1989754781125,8.14498158881636,2.49410966147435,2.58850989887431,0.985127457422372,10.0533123581698,8.67760765241239,9.97146101239997
"FOXL1",0,0,0,0,0,0,0,0,0
"LOC106888214",0,0,0,0,0,0,0,0,2.71948936701817
"FOXC2",0,0,0,0,0,0,0,0,0
"MTHFSD",10.898201156471,6.89167721730003,31.4163575568631,4.15684943579058,3.88276484831147,16.7471667761803,1.43618747973854,3.47104306096496,7.2519716453818
"FOXF1",0,0,0,0,0,0,0,0,0.906496455672725
"LOC106888201",0,0,0,0,0,0,0,0,2.71948936701817
"IRF8",75.5089651555488,62.0250949557003,44.2156143392888,65.6782210854911,44.0046682808633,58.12251998792,70.3731865071883,50.3301243839919,133.254978983891
"LOC106888098",0.778442939747925,0,0,0,1.29425494943716,0.985127457422372,0,0.867760765241239,0.906496455672725
"COX4I1",12786.7037282994,11448.7987772397,11809.0597349853,6573.64169775922,15911.5703483804,8200.20095558382,10090.653232643,8589.96381512303,7373.44217044194
"EMC8",1735.92775563787,1609.20663023956,1341.5948245579,1379.24264279531,1953.03071870067,1428.43481326244,1357.19716835292,1340.69038229771,1017.99551972047
"GINS2",122.215541540424,170.569011128176,172.208182163546,164.611237657307,154.016338983021,83.7358338809016,169.470122609147,112.808899481361,170.421333666472
"GSE1",252.993955418076,262.745193909564,230.386622083663,541.221796539933,570.766432701785,474.831434477583,667.827178078419,827.843770040142,567.466781251126
"KIAA0513",20.2395164334461,23.2594106083876,25.5985135648514,49.0508233423288,7.76552969662293,42.360480669162,24.4151871555551,63.3465358626105,49.8573050619999
"FBXO31",501.317253197664,366.120352169064,365.360602698334,441.457410080959,520.290489673736,529.998572093236,512.718930266657,390.492344358558,396.138951128981
"TRNAM-CAU_1",0,0,0,0,0,0,0,0,0.906496455672725
"MAP1LC3B",2732.33471851522,3663.78790064713,2939.1747847643,3790.21531555385,3003.96573764364,3100.1961085082,3410.94526437902,3115.26114721605,2877.21975030523
"ZCCHC14",332.395135272364,503.092436862902,371.178446690346,714.146733068821,455.577742201879,397.006365341216,606.071116449662,615.242382556039,605.53963238938
"JPH3",0,0,0,0,0,0,0,0,0
"KLHDC4",725.508819845066,800.296016858966,743.520462179094,617.70782615848,805.02657854991,810.759897458612,762.615551741163,647.349530869964,746.046583018652
"SLC7A5",590.059748328928,251.546218431451,260.639410842124,291.810830392499,679.483848454506,721.113298833176,821.499238410443,686.39876530582,799.529873903343
"CA5A",207.844264912696,493.616380689115,386.304841069576,398.226175948737,297.678638370546,208.847020973543,341.812620177772,380.079215175663,413.362383786762
"LOC106888296",0,0,1.16356879840234,0.831369887158116,0,0,0,0,0
"BANP",2938.62209754842,2943.60763143927,3363.87739618116,2448.38431768065,2690.75603987985,2475.62530050242,2256.25053066924,2271.79768340156,1894.57759235599
"ZNF469",4.67065763848755,9.47605617378754,0,14.133288081688,14.2368044438087,11.8215294890685,24.4151871555551,19.9584976005485,12.6909503794181
"ZFPM1",733.293249242546,771.006388685441,551.531610442708,2809.19884870727,1272.25261529672,1806.72375691263,1592.73191503004,2704.81030525694,3012.28772220046
"CIDEC",1.55688587949585,0.861459652162504,1.16356879840234,8.31369887158116,5.17701979774862,11.8215294890685,0,3.47104306096496,5.43897873403635
"ZC3H18",1535.08947718291,1386.95003998163,1220.58366952405,2129.13828101193,1740.77290699297,2307.1685052832,1645.87085178036,1956.80052561899,1919.95949311483
"CYBA",63.053878119582,66.3323932165128,44.2156143392888,88.1252080387603,77.6552969662293,59.1076474453423,51.7027492705873,100.660248767984,72.519716453818
"MVD",367.425067561021,276.528548344164,249.0037228581,194.540553594999,315.798207662666,288.642345024755,143.618747973854,223.88227743224,267.416454423454
"RNF166",1025.98779458777,729.65632538164,858.713773220925,1162.25510224705,1153.18115994851,1184.12320382169,1101.55579695946,1591.47324345243,949.101789089343
"CTU2",295.808317104212,248.961839474964,254.821566850112,212.830691112478,257.556734937994,364.497159246278,205.374809602611,367.930564462285,230.250099740872
"PIEZO1",88.7424951312635,103.3751582595,90.7583662753823,352.500832155041,139.779534539213,115.259912518418,216.864309440519,432.144861090137,687.124313399925
"CDT1",11.6766440962189,4.30729826081252,4.65427519360935,3.32547954863246,2.58850989887431,9.85127457422372,12.9256873176468,3.47104306096496,12.6909503794181
"APRT",27.2455028911774,42.2115229559627,31.4163575568631,50.7135631166451,46.5931781797376,25.6133138929817,74.6817489464039,46.8590813230269,47.1378156949817
"GALNS",264.670599514295,855.429434597366,670.215627879746,782.319063815787,801.143813701599,276.820815535687,966.554173864035,780.984688717115,1093.23472554131
"TRAPPC2L",1998.26302633292,2803.18970813679,2951.97404154673,1758.34731133941,2786.53090613819,1400.85124445461,1792.36197471369,1896.92503281735,2160.1810538681
"PABPN1L",21.017959373194,2.58437895648751,1.16356879840234,3.32547954863246,19.4138242415573,44.3307355840067,0,4.3388038262062,11.7844539237454
"CBFA2T3",1057.12551217768,479.833026254514,336.271382738276,1603.71251232801,1084.58564762834,1231.40932177797,956.500861505865,993.586076201219,1650.73004578003
"ACSF3",1483.71224315955,1010.49217198662,1443.9888788173,1013.43989244574,1062.5833134879,1135.85195840799,690.806177754236,885.115980546064,943.662810355306
"CDH15",0,0.861459652162504,0,0,0,0,1.43618747973854,3.47104306096496,0
"SLC22A31",0,1.72291930432501,1.16356879840234,0.831369887158116,0,2.95538237226712,2.87237495947707,0.867760765241239,8.15846810105452
"ANKRD11",13558.1406815896,15985.2453055274,17553.5988926977,19419.9691941264,16790.3694590482,23240.1418480512,21341.7459489146,20650.970691211,22336.9791642316
"SPG7",2655.26886748017,2648.12697074754,1986.21193887279,2617.15240477375,1730.41886739748,2069.7527880444,1957.52353488363,2205.84786524323,2307.93997614276
"RPL13",12259.6978580901,12454.1221913133,15072.8702145039,10684.7657897561,17265.3610254916,10749.7108153929,11153.4319676495,9991.39745098763,10877.050971617
"CPNE7",2.33532881924378,0,0,0,3.88276484831147,0,2.87237495947707,0,0.906496455672725
"SULT2B1",0,0,0,0.831369887158116,2.58850989887431,0,0,0.867760765241239,1.81299291134545
"DPEP1",1.55688587949585,0,0,0,0,0,0,0,0
"CHMP1A",3914.01110105257,3874.84551542694,3609.39041264405,2738.53240829883,3548.84707135668,3690.28745550421,3089.23926891759,4136.61556790499,2949.73946675905
"CDK10",2698.86167210606,2685.16973579052,2787.910840972,2247.19280498839,2825.35855462131,3171.12528544262,1944.59784756598,2773.363405711,2160.1810538681
"SPATA2L",301.257417682447,108.543916172475,158.245356582718,85.6310983772859,359.802875943529,217.713168090344,209.683372041826,295.038660182021,77.9586951878543
"VPS9D1",10.119758216723,2.58437895648751,3.49070639520701,12.4705483073717,2.58850989887431,6.8958922019566,4.30856243921561,15.6196937743423,16.316936202109
"ZNF276",830.598616711036,1030.30574398635,753.992581364715,1046.69468793207,776.552969662293,1007.78538894309,917.723799552925,958.007884826328,1176.6323994632
"FANCA",2.33532881924378,1.72291930432501,0,1.66273977431623,2.58850989887431,0.985127457422372,0,2.60328229572372,1.81299291134545
"SPIRE2",0.778442939747925,0,1.16356879840234,4.15684943579058,2.58850989887431,2.95538237226712,1.43618747973854,1.73552153048248,3.6259858226909
"TCF25",2763.47243610514,2963.42120343901,2542.39782450911,2663.7091184546,2583.33287907656,3181.96168747426,2006.35390919474,2759.47923346714,2611.61628879312
"MC1R",2.33532881924378,0.861459652162504,0,10.8078085330555,7.76552969662293,3.94050982968949,1.43618747973854,0,1.81299291134545
"TUBB3",0,0,0,0,0,0,0,0.867760765241239,0
"DEF8",14.7904158552106,19.8135719997376,11.6356879840234,18.2901375174785,10.3540395954972,15.762039318758,14.3618747973854,9.54536841765363,12.6909503794181
"DBNDD1",7.78442939747925,5.16875791297502,6.98141279041402,2.49410966147435,7.76552969662293,2.95538237226712,1.43618747973854,7.80984688717115,2.71948936701817
"GAS8",25.6886170116815,47.3802808689377,30.2527887584608,13.3019181945299,41.416158381989,32.5092060949383,63.1922491084956,25.1650621919959,18.1299291134545
"CDH1-like",0,0,1.16356879840234,0,0,0.985127457422372,0,1.73552153048248,0
"CDH3",3.1137717589917,0,2.32713759680468,0,0,0,1.43618747973854,3.47104306096496,0.906496455672725
"CDH1",2.33532881924378,4.30729826081252,1.16356879840234,9.14506875873927,3.88276484831147,5.91076474453423,1.43618747973854,3.47104306096496,19.9429220247999
"TANGO6",1017.42492225054,1001.01611581283,683.014884662172,1393.375930877,1202.36284802712,1296.42773396784,1080.01298476338,1871.75997062535,1206.5467825004
"HAS3",6.2275435179834,3.44583860865001,12.7992567824257,22.4469869532691,36.2391385842403,13.7917844039132,14.3618747973854,7.80984688717115,16.316936202109
"CHTF8",21.7964023129419,38.7656843473127,26.7620823632538,19.9528772917948,12.9425494943716,35.4645884672054,31.5961245542478,17.3552153048248,45.3248227836362
"UTP4",155.688587949585,100.790779303013,136.137549413073,57.36452221391,148.839319185273,165.501412846959,133.565435615684,157.064698508664,97.9016172126543
"SNTB2",14.7904158552106,11.1989754781125,9.3085503872187,23.2783568404272,14.2368044438087,18.7174216910251,10.0533123581698,32.1071483139258,23.5689078474908
"VPS4A",4501.73552056225,3345.90928899916,4136.48707832031,3322.98543897099,3586.38046489036,5498.98146733168,3027.48320728883,4259.83759656924,3207.1844601701
"COG8",335.508907031356,186.075284867101,258.312273245319,469.723986244335,612.182591083774,617.674915803827,517.027492705873,769.703798768979,400.671433407344
"NIP7",593.951963027667,464.326752515589,602.728637572411,228.626718968482,573.35494260066,472.861179562739,354.738307495418,529.334066797156,299.143830371999
"TMED6",116.766440962189,205.027397214676,165.226769373132,272.689322987862,194.138242415573,213.772658260655,166.59774764967,169.213349222042,196.709730880981
"TERF2",3006.34663330649,3774.05473612393,3318.49821304347,4053.75956978297,2670.04796068885,3155.36324612386,3874.83382033457,2836.70994157361,3229.84687156192
"CYB5B",49.8203481438672,50.8261194775877,32.5799263552654,27.4352062762178,38.8276484831147,37.4348433820501,28.7237495947707,43.388038262062,40.7923405052726
"NFAT5",2089.34085028343,2253.57845005711,2011.81045243764,3344.6010560371,2492.73503261596,2470.69966321531,2730.19239898296,3687.98325227527,2438.47546575963
"NOB1",1381.73621805257,731.379244685966,986.706341045182,1007.62030323564,1938.79391425686,1950.5523656963,1226.50410769671,1221.80715745966,965.418725291452
"WWP2",1138.86202085121,1111.28295128963,1041.39407457009,1391.71319110269,1190.71455348218,1560.44189255704,1304.05823160259,1858.74355914673,1459.45929363309
"PSMD7",4856.70550108731,5237.67468514802,6287.92578656623,4496.04834975109,5895.33129468624,4470.50840178272,5460.38479796591,3804.26319481759,3537.14917003497
"LOC106888210",84.8502804325239,82.7001266076003,158.245356582718,124.705483073717,142.368044438087,95.5573633699701,137.873998054899,91.1148803503301,178.579801767527
"ZFHX3",20.2395164334461,31.0125474778501,16.2899631776327,89.7879478130765,32.3563737359289,39.4050982968949,45.9579993516332,105.866813359431,92.4626384786179
"LOC106888253",0,0,0,0,1.29425494943716,0,1.43618747973854,0,2.71948936701817
"LOC106888254",0,0,0,0,0,0,0,0,0
"LOC106888255",0,0,0,0,0,0,0,0,0
"DHX38",1711.79602450569,1560.96488971846,1454.46099800292,1587.08511458484,1720.06482780198,2328.84130934649,1565.444352915,1932.50322419224,1972.53628754385
"HP",2.33532881924378,1.72291930432501,2.32713759680468,14.133288081688,3.88276484831147,2.95538237226712,1.43618747973854,10.4131291828949,7.2519716453818
"DHODH",4.67065763848755,6.89167721730003,0,5.81958921010681,11.6482945449344,2.95538237226712,10.0533123581698,19.0907368353073,6.34547518970907
"IST1",2314.31085987058,2108.85322849381,2164.23796502835,2825.82624645044,2820.18153482356,3017.44540208473,2924.07770874766,3031.95611375289,2745.77776423268
"ZNF821",815.808200855826,954.497294596054,856.38663562412,847.16591501412,612.182591083774,741.800975439046,808.573551092796,840.860181518761,1045.19041339065
"ATXN1L",1287.54462234307,1323.20202572161,1203.13013754802,1703.47689878698,1643.70378578519,1838.24783555015,1107.30054687841,1635.72904247974,1424.10593186185
"AP1G1",7058.14213469444,7306.03930999019,6499.69530787546,7794.92406199449,6538.57600455651,7388.45593066779,6840.56096599465,9454.2535373033,6740.70764438238
"PHLPP2",2234.13123707655,2369.01404344688,1946.65059972711,2618.81514454806,2127.75513687468,2630.29031131773,2228.96296855421,2492.20891777284,2291.62303994065
"MARVELD3",0,0,0,0,0,0,0,0,0
"TAT",17.9041876142023,2.58437895648751,9.3085503872187,17.4587676303204,15.5310593932459,1.97025491484474,7.18093739869268,3.47104306096496,8.15846810105452
"CHST4",0,0,0,0.831369887158116,0,0,0,0.867760765241239,0
"TERF2IP",1400.41884860652,1169.86220763668,1498.67661234221,1094.91414138724,1195.89157327993,1225.49855703343,1181.98229582482,906.809999677095,1114.99064047745
"KARS",6570.83685441224,5789.87032218419,7491.05592411425,3675.48627112603,5952.27851246148,6233.88655056877,3871.96144537509,3312.24284092581,4132.71734141195
"ADAT1",825.149516132801,824.416887119516,1126.33459685346,808.091530317688,1044.46374419578,985.127457422372,911.979049633971,721.10919591547,718.851689348471
"GABARAPL2",7193.59120621058,8284.6574748468,8551.06709945878,9914.08590436053,12457.2038883326,9936.98066301947,11400.4562141645,10845.274043985,9193.68705343277
"TMEM231",235.868210743621,216.226372692788,252.494429253307,207.011101902371,318.38671756154,263.029031131773,331.759307819602,262.063751102854,297.330837460654
"LOC106888248",207.844264912696,172.291930432501,173.371750961948,170.430826867414,204.492282011071,191.11472673994,206.810997082349,157.064698508664,186.738269868581
"LOC106888132",0,2.58437895648751,0,1.66273977431623,0,0,2.87237495947707,0,7.2519716453818
"DPY19L3",105.08979686597,170.569011128176,174.535319760351,235.277678065747,134.602514741464,148.754246070778,145.054935453592,172.684392283007,214.839659994436
"ZNF507",7652.09409772211,9630.25745152463,11036.4500528462,7420.80761277334,6444.0953932476,5480.26404564066,6233.05366206525,6191.47305999624,5806.1097985838
"LOC106888218",0,0,0,0,0,0,0,0,0
"LOC106888217",0,0,0,0,0,0,0,0,0
"LOC106888188",0,0,0,0,0,0,0,0,1.81299291134545
"TSHZ3",2.33532881924378,0,2.32713759680468,0.831369887158116,0,0,0,0.867760765241239,0
"LOC106888104",0,0,0,0,0,0,0,0,4.53248227836362
"ZNF536",0,0,0,0,0,0,0,1.73552153048248,4.53248227836362
"URI1",300.478974742699,279.974386952814,254.821566850112,238.603157614379,130.719749893153,191.11472673994,109.150248460129,236.898688910858,245.660539487308
"CCNE1",22.5748452526898,22.3979509562251,25.5985135648514,22.4469869532691,18.1195692921202,12.8066569464908,17.2342497568624,8.67760765241239,33.5403688598908
"LOC106888360",111.317340383953,115.435593389775,136.137549413073,114.72904442782,81.5380618145408,100.483000657082,87.6074362640507,125.82531095998,139.6004541736
"LOC106888361",43.5928046258838,49.1032001732627,65.1598527105309,38.2430148092733,80.2438068651036,25.6133138929817,80.426498865358,44.2557990273032,48.0443121506544
"PLEKHF1",4.67065763848755,8.61459652162504,1.16356879840234,0.831369887158116,3.88276484831147,2.95538237226712,5.74474991895415,4.3388038262062,10.8779574680727
"POP4",620.419022979097,296.342120343901,891.293699576191,540.390426652775,234.260145848125,1011.72589877278,580.219741814369,799.207664787181,662.648909096762
"VSTM2B",0,0,0,0,0,0,0,0,6.34547518970907
"LOC106888355",487.305280282201,482.417405211002,522.44239048265,660.107690403544,1005.63609571267,683.678455451126,1051.28923516861,645.614009339482,662.648909096762
"SHCBP1",23.3532881924378,18.0906526954126,15.1263943792304,4.98821932294869,34.9448836348032,10.8364020316461,22.9789996758166,13.0164114786186,7.2519716453818
"LOC106888270",1.55688587949585,0.861459652162504,0,0.831369887158116,1.29425494943716,1.97025491484474,0,0,0
"VPS35",2901.25683644052,3292.49879056509,2698.31604349502,2972.14734659026,2640.2800968518,2527.83705574581,3458.3394512104,2840.18098463458,3021.35268675719
"ORC6",79.4011798542884,68.9167721730003,60.5055775169215,67.3409608598074,68.5955123201692,72.8994318492555,99.096936101959,50.3301243839919,115.125049870436
"MYLK3",4497.06486292376,4624.31541280832,4089.94432638422,3609.80805004054,4126.08477880565,4791.65995290242,3508.60601300124,3757.40411349457,2237.23325260028
"LOC106888223",3300.5980645312,3249.42580795696,3434.8550928837,2768.46172423653,3821.93486568792,3455.82712063768,2655.51065003655,2735.18193204039,1790.33049995363
"LOC106888224",363.532852862281,357.505755647439,416.557629828037,276.014802536494,588.886001993906,418.679169404508,244.151871555551,302.848507069192,161.356369109745
"GPT2",47.4850193246235,51.6875791297502,17.4535319760351,37.4116449221152,45.2989232303004,47.2861179562739,33.0323120339863,11.2808899481361,40.7923405052726
"LOC106888222",146.34727267261,106.82099686815,123.338292630648,89.7879478130765,222.611851303191,278.791070450531,137.873998054899,142.312765499563,76.1457022765089
"DNAJA2",9358.44102164956,11129.1972462874,10813.0448435529,12415.6778948193,11974.4467921926,9280.88577637617,12196.1040779397,11013.6196324418,9250.79633014015
"NETO2",0.778442939747925,0,0,0,0,0,0,0,0.906496455672725
"ITFG1",2196.76597596865,2397.44221196825,2029.26398441368,1674.37895273644,2342.60145848125,2163.33989649953,1848.3732864235,1857.00803761625,1915.42701083647
"PHKB",2080.7779779462,2524.9382404883,2232.88852413409,2757.65391570347,2698.52156957647,2625.36467403062,2669.87252483394,2683.98404689115,2569.0109553765
"LONP2",1388.7422045103,1047.5349370296,1055.35690015092,803.934680881898,858.091031476834,1239.29034143734,867.457237762076,576.193148120183,564.747291884107
"SIAH1",2033.29295862158,1599.73057406577,1933.85134294469,2080.91882755676,2662.28243099223,2040.19896432173,2073.85472074245,1831.84297542426,1612.65719464178
"N4BP1",14136.5237858223,14844.6727260643,16662.3051931215,13101.5580517247,11270.3720996987,10306.4034595529,16329.4516446272,11635.8041011198,11085.5451564217
"LOC106888212",14.7904158552106,2.58437895648751,6.98141279041402,2.49410966147435,0,10.8364020316461,0,0.867760765241239,0
"LOC106888396",0,0,0,0,0,0,0,0,0
"CBLN1",0,0,0,0,0,0,0,0,0
"LOC106888389",0,0,0,0,0,0,0,0,0.906496455672725
"ZNF423",159.580802648325,129.218947824376,101.230485461003,103.089866007606,183.784202820076,271.895178248575,89.0436237437893,19.0907368353073,83.3976739218907
"LOC106888155",59.9401063605903,111.989754781125,86.104091081773,84.7997284901278,130.719749893153,66.9886671047213,116.331185858821,81.5695119326765,134.161475439563
"CNEP1R1",2964.3107145601,3596.59404777845,3899.11904344623,3300.53845201772,4743.44438968717,2640.14158589196,3774.30069675287,3177.73992231342,2899.88216169705
"HEATR3",298.922088863203,431.591285733414,313.000006770229,348.34398271925,405.10179917383,364.497159246278,323.142182941171,375.740411349457,484.069107329235
"PAPD5",3327.84356742238,3998.03424568618,3822.32350275168,3405.29105779964,2966.43234410996,2607.63237979702,3248.65607916857,3079.68295584116,2647.87614702003
"LOC106888158",0.778442939747925,1.72291930432501,1.16356879840234,0,0,0,0,0,4.53248227836362
"ADCY7",374.431054018752,838.200241554116,237.368034874077,327.559735540298,577.237707448971,377.303816192769,731.019427186915,183.965282231143,513.983490366435
"BRD7",5484.13051052413,5339.3269241032,5895.80310150464,4638.21260045513,4978.99879048474,6292.99419801411,5770.60129358944,3726.16472594588,5286.68732948333
"NKD1",0,0,0,0,0,0,0,0,8.15846810105452
"LOC106888156",0,0,0,0,0,0,0,0,6.34547518970907
"SNX20",309.820290019674,434.175664689902,388.631978666381,379.936038431259,146.250809286399,201.951128771586,268.567058711106,300.245224773469,729.729646816543
"LOC106888157",0,0,0,0,0,0,1.43618747973854,0,0.906496455672725
"CYLD",6098.32198998525,7059.66184947172,6414.75478559209,4663.98506695703,3943.59483093501,5454.65073174767,6251.72409930185,4346.61367309337,4508.00687406046
"SALL1",0,0,0,0,0,0,0,0,3.6259858226909
"LOC106888225",0,0,0,0,0,0,0,0,0
"TOX3",0,1.72291930432501,2.32713759680468,4.98821932294869,2.58850989887431,1.97025491484474,0,1.73552153048248,3.6259858226909
"LOC106888216",2.33532881924378,0,0,0,0,0,0,0,0.906496455672725
"LOC106888215",1.55688587949585,1.72291930432501,1.16356879840234,0.831369887158116,1.29425494943716,1.97025491484474,1.43618747973854,4.3388038262062,0.906496455672725
"CHD9",6503.11231865417,6856.35737156137,8008.84403940329,8420.94558702455,5197.72787693962,5845.74633234436,5885.49629196852,8221.1654898955,6931.97839652933
"LOC106888136",38.1437040476483,37.0427650429877,50.0334583313005,40.7371244707477,40.1219034325518,33.4943335523607,58.88368666928,44.2557990273032,39.8858440495999
"RBL2",6322.51355663265,5348.80298027699,6434.53545516493,8485.79243822289,6935.91227403371,9854.22995659599,6389.59809735675,7560.79954754692,7195.76886513009
"LOC106888345",110.538897444205,134.387705737351,180.353163752362,145.48973025267,135.896769690901,128.066569464908,135.001623095422,147.519330091011,200.335716703672
"LOC106888204",126.107756239164,150.755439128438,193.152420534788,202.022882579422,113.89443555047,158.605520645002,182.395809926794,145.783808560528,218.465645817127
"AKTIP",844.610589626499,892.472199640354,696.977710243,891.2285190335,757.139145420736,789.08709339532,855.967737924168,636.93640168707,675.33985947618
"RPGRIP1L",876.526750156164,777.898065902741,828.460984462464,610.225497174057,531.938784218671,683.678455451126,617.560616287571,406.1120381329,600.100653655344
"FTO",24.1317311321857,15.5062737389251,31.4163575568631,14.9646579688461,25.8850989887431,19.7025491484474,18.670437236601,12.1486507133773,24.4754043031636
"IRX3",0,0,0,0,0,0,0,0,1.81299291134545
"LOC106888196",0,0,0,0,0,0,0,0,0
"LOC106888190",0,0,1.16356879840234,0,0,0,0,0,0.906496455672725
"LOC106888138",0,0,0,0,0,0,0,0,0
"MMP2",9.34131527697511,0,0,0.831369887158116,0,0,0,0,0.906496455672725
"LPCAT2",151.017930311098,234.317025388201,173.371750961948,198.69740303079,90.5978464606009,118.215294890685,157.980622771239,202.188258301209,325.432227586508
"CAPNS2",3.89221469873963,2.58437895648751,0,2.49410966147435,0,1.97025491484474,8.61712487843122,4.3388038262062,5.43897873403635
"SLC6A2",0,0,0,0,0,0,0,0,1.81299291134545
"SLC12A4",27331.1316145497,29592.0005114342,27613.8147236843,40979.8844777978,28991.3108673923,25479.3365587722,40932.779360028,36810.4116615334,38612.2165293797
"LOC106888103",18.6826305539502,21.5364913040626,11.6356879840234,33.2547954863246,18.1195692921202,9.85127457422372,15.7980622771239,22.5617798962722,21.7559149361454
"LOC106888080",47.4850193246235,31.0125474778501,48.8698895328982,49.0508233423288,28.4736088876174,29.5538237226712,44.5218118718946,20.8262583657897,53.4832908846908
"LOC106888205",0,0,0,0,0,0,0,0,0
"DDX28",55.2694487221027,20.6750316519001,26.7620823632538,27.4352062762178,38.8276484831147,18.7174216910251,17.2342497568624,36.445952140132,18.1299291134545
"DUS2",94.9700386492469,71.5011511294878,82.613384686566,43.231234132222,40.1219034325518,46.3009904988515,51.7027492705873,40.7847559663382,69.8002270867998
"NFATC3",3328.62201036213,4737.16662724161,4677.5465695774,5260.0772760494,6932.0295091854,3504.09836605138,7268.54483495673,4107.97946265203,5096.32307379206
"ESRP2",0,0.861459652162504,0,0.831369887158116,2.58850989887431,0,0,0,20.8494184804727
"LOC106888087",8.56287233722718,16.3677333910876,5.81784399201169,4.98821932294869,0,4.92563728711186,11.4894998379083,6.94208612192991,44.4183263279635
"LOC106888182",5.44910057823548,7.75313686946253,5.81784399201169,0,2.58850989887431,0.985127457422372,7.18093739869268,1.73552153048248,8.15846810105452
"LOC106888181",37.3652611079004,74.0855300859753,50.0334583313005,33.2547954863246,34.9448836348032,17.7322942336027,38.7770619529405,54.6689282101981,95.1821278456361
"PLA2G15",2087.00552146419,1473.09600519788,1637.14129935209,1182.20797953884,676.895338555632,1058.02688927163,2962.8547707006,1851.8014730248,2277.11909664988
"SMPD3",0,0,0,0,0,0.985127457422372,0,0,0
"PRMT7",1325.68832639072,1475.68038415437,1798.87736233001,1016.76537199438,1767.95226093115,1349.62461666865,1368.68666819083,1046.51948288093,928.25237060887
