"gene","Tissue","alt_allele_count","ref_allele_count","total_count","inv_allele_ratio","ref_allele_ratio","pvalue","padjust"
"TMED6","Pituitary gland",2,6,8,0.25,0.75,0.2890625,0.36328125
"TRAPPC2L","Pituitary gland",642,1091,1733,0.37,0.63,2.69214847187344e-27,1.31773583096963e-26
"USP10","Pituitary gland",440,407,847,0.519,0.481,0.271525853952952,0.355660625600346
"UTP4","Pituitary gland",1790,1531,3321,0.539,0.461,7.49495705149541e-06,1.65959763283113e-05
"VPS4A","Pituitary gland",8883,7993,16876,0.526,0.474,7.65439007818845e-12,2.37286092423842e-11
"VPS9D1","Pituitary gland",1079,1210,2289,0.471,0.529,0.00657125941802433,0.0117524447283897
"WFDC1","Pituitary gland",199,217,416,0.478,0.522,0.404595476913929,0.49509709674994
"ZC3H18","Pituitary gland",821,705,1526,0.538,0.462,0.00322831364224825,0.00588692487704092
"ZCCHC14","Pituitary gland",886,1091,1977,0.448,0.552,4.39168440847903e-06,9.96162560947682e-06
"ZDHHC7","Pituitary gland",606,433,1039,0.583,0.417,8.89630287331178e-08,2.29821157560554e-07
"ZFPM1","Pituitary gland",1396,1376,2772,0.504,0.496,0.718199832872274,0.767730855828982
"ZNF276","Pituitary gland",1010,1176,2186,0.462,0.538,0.000414614024013493,0.000803314671526143
"ZNF469","Pituitary gland",74,75,149,0.497,0.503,1,1
